鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
桃園區,車位,桃園市桃園區大有路１６5號等,0.0,,,,1050713,土地0建物0車位1,,,其他,,,,37.84,0,0,0,有,有,800000,,坡道平面,37.84,800000,,RPPQMLLJQHLFFAH18CA,0.0,0.0,0.0,,
桃園區,房地(土地+建物),桃園市桃園區大有路１５２號九樓之１０,8.75,住,,,1050720,土地0建物2車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830318,71.73,1,1,1,有,有,3120000,43496,,0.0,0,,RPPNMLMJQHLFFAH97CA,43.88,0.8,5.5,,
龜山區,房地(土地+建物),桃園市龜山區和平街５３號,14.2,住,,,1050620,土地3建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0730131,78.26,1,1,1,有,無,4000000,51112,,0.0,0,,RPOOMLMJQHLFFAH97CA,70.71,7.55,0.0,,
龜山區,房地(土地+建物),桃園市龜山區和平街５５號,29.92,住,,,1050620,土地4建物1車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0730131,101.63,2,1,1,有,無,4000000,39358,,0.0,0,,SPOOMLMJQHLFFAH08CA,88.74,12.89,0.0,,
桃園區,房地(土地+建物),桃園市桃園區鎮江街４９號五樓之４,8.28,住,,,1050706,土地1建物1車位0,五層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700622,32.71,1,1,1,有,無,1100000,33629,,0.0,0,,RPOPMLMJQHLFFAH08CA,28.08,0.0,0.0,,
桃園區,房地(土地+建物)+車位,桃園市桃園區民富十七街２９號三樓,25.7,住,,,1050614,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950124,149.45999999999998,3,2,2,有,有,7820000,52322,坡道平面,34.35,0,,RPQQMLMJQHLFFAH38CA,72.19,2.24,10.4,,
桃園區,房地(土地+建物),桃園市桃園區三民路三段１８８號二十樓之５,8.73,住,,,1050701,土地2建物1車位0,二十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860121,101.74000000000001,3,2,1,有,有,4900000,48162,,0.0,0,,RPTQMLMJQHLFFAH68CA,75.35,1.44,10.05,,
龜山區,房地(土地+建物),桃園市龜山區大湖一路１６１號五樓,31.03,住,,,1050529,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0971126,78.78999999999999,2,2,1,有,有,6270000,79579,,0.0,0,,RPPTMLMJQHLFFAH58CA,54.06,3.39,2.7,,
桃園區,房地(土地+建物),桃園市桃園區經國路６０３號十六樓之二,22.82,住,,,1050627,土地1建物1車位0,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850420,351.15,4,2,2,有,有,12500000,35597,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLNJQHLFFAH28CA,154.31,8.13,21.05,,
龜山區,房地(土地+建物),桃園市龜山區文七五街１６號四樓之一,16.11,住,,,1050619,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841206,43.29,2,1,1,有,有,3900000,90090,,0.0,0,含增建或未登記建物。,RPXNMLNJQHLFFAH88CA,32.57,0.66,3.94,,
桃園區,房地(土地+建物),桃園市桃園區中正路３６６號十一樓之１１,3.37,其他,,,1050725,土地2建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0840926,49.16,0,0,0,無,無,2550000,51871,,0.0,0,,RPRRMLNJQHLFFAH68CA,23.68,3.86,4.04,,
桃園區,房地(土地+建物)+車位,桃園市桃園區三民路三段２８４號十四樓,45.12,住,,,1050620,土地2建物1車位4,十四層,十五層,辦公商業大樓,見其他登記事項,見其他登記事項,0800819,511.96999999999997,0,0,0,無,有,15519260,35696,坡道平面,133.24,2000000,,RPPOMLPJQHLFFAH38CA,253.65,0.0,46.08,,
桃園區,土地,同安段2082地號,9.98,其他,,,1050714,土地19建物0車位0,,,其他,,,,0.0,0,0,0,有,無,349000,34970,,0.0,0,,RPTNMLSJQHLFFAH98CA,0.0,0.0,0.0,,
龜山區,房地(土地+建物),桃園市龜山區大同路236巷40號二樓之13,6.86,住,,,1050702,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941224,30.919999999999998,1,1,1,有,有,2000000,64683,,0.0,0,含增建或未登記建物。,RPVTMLTJQHLFFAH27CA,16.14,0.73,1.6,,
桃園區,房地(土地+建物)+車位,桃園市桃園區?門街８５號二樓,27.67,住,,,1050718,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030910,239.8,4,2,2,有,有,16000000,66722,坡道平面,30.3,0,,RPVPMLQKQHLFFAH66CA,109.11,0.0,12.84,,
桃園區,房地(土地+建物)+車位,桃園市桃園區?門街９３號六樓,22.44,住,,,1050718,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030910,176.93,3,2,2,有,有,12350000,69802,坡道平面,30.3,0,,RPWPMLQKQHLFFAH76CA,89.12,1.2,9.9,,
桃園區,房地(土地+建物)+車位,桃園市桃園區?門街９５號六樓,22.69,住,,,1050718,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030910,207.24,3,2,2,有,有,14400000,69485,坡道平面,60.6,0,,RPXPMLQKQHLFFAH86CA,89.12,1.2,9.9,,
桃園區,土地,小檜溪段103地號,1605.17,住,,,1050621,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,145660000,90744,,0.0,0,,RPXRMLOLQHLFFAH96CA,0.0,0.0,0.0,,
桃園區,房地(土地+建物)+車位,桃園市桃園區國際一路１６６號十二樓,17.62,住,,,1050705,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020102,138.67,3,2,2,有,有,7000000,50480,坡道平面,0.0,0,,RPUNMLRLQHLFFAH56CA,64.74,1.48,5.35,,
