編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPQPMLLMNHOFFIF09CA,坡道機械,800000,24.37,
RPROMLLMNHOFFIF09CA,坡道平面,1300000,68.27,
RPUNMLLMNHOFFIF66CA,坡道機械,800000,24.37,
RPSQMLLKOHOFFBF58CA,坡道平面,0,33.36,
RPRNMLKLNHOFFCF18CA,坡道平面,2700000,23.73,
RPQNMLOJOHOFFIF98CA,坡道機械,800000,24.37,
RPPNMLOJOHOFFIF88CA,坡道機械,900000,24.37,
RPSOMLMJIIOFFIF78EA,坡道平面,1400000,44.45,
RPVUMLQKMHOFFBF96CA,坡道平面,0,29.46,
RPPOMLPJOHOFFBF38CA,坡道平面,1500000,36.69,
RPOQMLQLMHOFFCF68CA,坡道平面,2200000,27.53,
RPOQMLQLMHOFFCF68CA,坡道平面,2200000,27.53,
RPXPMLQLMHOFFCF86CA,坡道平面,2050000,27.53,
RPQNMLSKMHOFFCF68CA,坡道平面,2000000,18.37,
RPTPMLQLMHOFFCF09CA,坡道平面,2100000,27.53,
RPSNMLSKMHOFFCF88CA,升降平面,0,13.93,
RPSNMLSKMHOFFCF88CA,升降平面,0,13.93,
RPWPMLQLMHOFFCF76CA,坡道平面,2000000,27.53,
RPQOMLSKMHOFFBF68CA,坡道平面,2100000,52.21,
RPPNMLLLMHOFFBF97DA,坡道平面,1500000,36.93,
RPPNMLLLMHOFFBF97DA,坡道平面,1500000,36.93,
RPUOMLRKMHOFFBF56EA,坡道平面,0,,
RPXOMLTJNHOFFGF37CA,坡道平面,0,26.99,
RPVNMLLJNHOFFEF68CA,坡道平面,1300000,27.94,
RPSRMLRKMHOFFGF96CA,坡道平面,1550000,33.35,
RPROMLRJNHOFFEF98CA,坡道平面,1450000,38.32,
RPQOMLRJNHOFFEF88CA,坡道平面,1400000,38.32,
RPPQMLPLMHOFFBF58CA,坡道平面,1900000,25.13,
RPXPMLPLMHOFFBF66CA,坡道平面,1900000,27.16,
RPTQMLSKMHOFFHF17CA,坡道平面,0,,
RPRQMLOKNHOFFEF98CA,坡道平面,1200000,31.69,
RPORMLPLMHOFFBF58CA,坡道平面,1500000,28.99,
RPRNMLLLNHOFFAF28EA,坡道平面,2480000,23.94,
RPSNMLLLNHOFFAF38EA,坡道平面,2480000,23.94,
RPWQMLKKNHOFFGF66CA,坡道平面,0,27.79,
RPOQMLQKNHOFFHF56CA,坡道平面,4200000,85.18,
RPOOMLMJNHOFFDF08CA,坡道平面,0,,
RPWQMLQKNHOFFBF76CA,坡道平面,0,31.05,
RPOOMLLJNHOFFGF28CA,坡道平面,0,26.48,
RPOOMLLJNHOFFGF28CA,坡道平面,0,26.48,
RPWPMLMJNHOFFIF86CA,坡道平面,1600000,29.09,
RPQNMLRLMHOFFDF78CA,坡道平面,0,,
RPSNMLMJNHOFFIF88CA,坡道平面,0,38.04,
RPUNMLMLMHOFFGF98CA,坡道平面,2000000,30.67,
RPVPMLNKNHOFFDF09CA,坡道平面,1800000,23.32,
RPVRMLPLMHOFFBF66CA,坡道平面,1550000,28.99,
RPSQMLQLMHOFFBF98CA,坡道平面,1650000,33.84,
RPROMLRKNHOFFBF78CA,坡道平面,0,23.16,
RPWQMLTKMHOFFEF27CA,坡道平面,0,28.68,
RPSOMLMJNHOFFBF28CA,坡道平面,0,,
RPSOMLMJNHOFFBF28CA,坡道平面,0,,
RPQQMLQJNHOFFGF56CA,坡道平面,2450000,36.94,
RPQQMLQJNHOFFGF56CA,坡道平面,2550000,39.00,
RPWNMLNLMHOFFHF76CA,坡道平面,0,31.74,
RPSPMLPKNHOFFBF78CA,坡道平面,0,23.16,
RPSPMLPKNHOFFBF78CA,坡道平面,0,19.97,
RPOOMLKLNHOFFCF18EA,升降機械,0,13.92,
RPOOMLKLNHOFFCF18EA,升降機械,0,13.92,
RPOOMLKLNHOFFCF18EA,升降機械,0,13.93,
RPOOMLKLNHOFFCF18EA,升降機械,0,13.93,
RPOOMLKLNHOFFCF18EA,升降機械,0,13.93,
RPPQMLSJNHOFFAF68CA,升降機械,650000,10.62,
RPPQMLSJNHOFFAF68CA,升降機械,650000,10.62,
RPRQMLNLMHOFFBF58CA,坡道平面,0,37.63,
RPPQMLQJNHOFFGF09CA,坡道平面,2550000,39.00,
RPPQMLQJNHOFFGF09CA,坡道平面,2550000,39.00,
RPWPMLQJNHOFFGF07CA,坡道平面,2550000,39.00,
RPPTMLKMMHOFFBF48CA,坡道平面,0,15.60,
RPRQMLQLMHOFFCF98CA,坡道平面,0,,
RPVSMLKKNHOFFBF88CA,坡道平面,0,31.90,
RPVSMLKKNHOFFBF88CA,坡道平面,0,31.90,
RPPNMLLKNHOFFBF87CA,坡道平面,0,34.54,
RPXPMLKMMHOFFHF86CA,坡道機械,0,11.67,
RPTOMLKLNHOFFBF38CA,坡道平面,1300000,36.98,
RPUOMLRJNHOFFBF98CA,坡道平面,2000000,34.22,
