鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
後壁區,土地,長短樹段3739地號,2156.0,,特定農業區,農牧用地,1130603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3300000,1531,,0.0,0,,RPQNMLOJOHJGFED08DA,0.0,0.0,0.0,無,
六甲區,土地,民權段947地號,31.34,住,,,1130603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,757600,24174,,0.0,0,,RPUNMLKMNHJGFFD38DA,0.0,0.0,0.0,無,0001
鹽水區,土地,三和段312地號,535.55,,鄉村區,乙種建築用地,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,3734,,0.0,0,,RPXNMLNJNHJGFDD48DA,0.0,0.0,0.0,無,0002
柳營區,土地,綠隧段147地號,67.04,,鄉村區,乙種建築用地,1130501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1318175,19663,,0.0,0,包含地上物全部,RPTNMLQJNHJGFDD48EA,0.0,0.0,0.0,無,
麻豆區,土地,埤頭段550地號,86.12,工,,,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1563000,18149,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；未登記建物；,RPPNMLMJNHJGFFD77DA,0.0,0.0,0.0,無,0003
白河區,土地,永安段922-21地號,47.0,商,,,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,36170,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLRJNHJGFED28EA,0.0,0.0,0.0,無,
白河區,房地(土地+建物),臺南市白河區河東里糞箕湖１３５之２１號二樓,30.15,住,,,1130504,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851119,117.99000000000001,2,2,1,有,有,1000000,8475,,0.0,0,,RPRNMLQJNHJGFED28DA,85.62,0.0,15.3,有,
安定區,土地,港口段3370地號,46.0,,鄉村區,乙種建築用地,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,770000,16739,,0.0,0,,RPQOMLMJNHJGFHD18DA,0.0,0.0,0.0,無,
官田區,土地,新官田段369地號,43.85,都市：其他:計畫道路用地,,,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250000,5701,,0.0,0,,RPQNMLRJNHJGFFD48EA,0.0,0.0,0.0,無,
安南區,土地,淵北段108地號,5.11,農,,,1130504,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,64868,12694,,0.0,0,,RPVOMLSJNHJGFBD68DA,0.0,0.0,0.0,無,0004
東區,房地(土地+建物),臺南市東區長榮路二段３２巷１６０之２號五樓之４,5.94,住,,,1130502,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800530,26.32,1,1,1,有,有,1650000,62690,,0.0,0,,RPOOMLNJNHJGFCD57DA,15.21,0.0,3.06,有,0005
新營區,土地,新電段484地號,255.68,,,,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1473000,5761,,0.0,0,包含公共設施保留地用地；,RPRNMLQJNHJGFDD18DA,0.0,0.0,0.0,無,0006
將軍區,土地,角帶圍段876地號,2793.0,,特定農業區,農牧用地,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,895,,0.0,0,,RPQPMLQJNHJGFGD58DA,0.0,0.0,0.0,無,
歸仁區,土地,八甲西段928地號,171.74,都市：其他:道路用地,,,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,880000,5124,,0.0,0,包含公共設施保留地用地；,RPUNMLLJNHJGFID48DA,0.0,0.0,0.0,無,
楠西區,房地(土地+建物),臺南市楠西區中興路４８巷３號,83.84,都市：其他:住宅區,,,1130504,土地1建物1車位0,全,一層,透天厝,住家用,磚造,,49.72,2,1,1,有,無,1000000,20113,,0.0,0,其他增建；,RPPNMLTJNHJGFJD88DA,49.72,0.0,0.0,無,
新營區,土地,後鎮段167-3地號,1176.0,,特定農業區,農牧用地,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,510,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTJNHJGFDD48EA,0.0,0.0,0.0,無,
東山區,房地(土地+建物),臺南市東山區科里里枋子林６５之５號,85.28,,鄉村區,乙種建築用地,1130506,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740204,107.04,3,1,2,有,無,3360000,31390,,0.0,0,,RPTNMLSJNHJGFED68DA,102.58,0.0,4.46,無,
仁德區,土地,正義段1228-5地號,5.77,都市：其他:道路用地,,,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,20797,,0.0,0,包含公共設施保留地用地；,RPUOMLSJNHJGFID66DA,0.0,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區忠義路二段１８５號一樓之６,3.63,商,,,1130502,土地1建物1車位0,一層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0691203,27.55,0,0,0,無,有,1050000,38113,,0.0,0,,RPTOMLTJNHJGFAD48DA,21.12,0.0,0.0,有,
東區,房地(土地+建物),臺南市東區東興路２０巷８５號,67.0,住,,,1130501,土地1建物1車位0,全,二層,透天厝,住家用,鐵筋混凝土加強磚造,0680518,75.22,4,2,3,有,無,10850000,144244,,0.0,0,頂樓加蓋；其他增建；,RPPNMLNJNHJGFCD57DA,75.22,0.0,0.0,無,
新營區,房地(土地+建物),臺南市新營區進修街５５號三樓之二,9.8,住,,,1130505,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830503,43.6,1,0,1,有,無,1230000,28211,,0.0,0,1.土地總價款新台幣:113萬元整；建物總價款新台幣:10萬元整。,RPUNMLTJNHJGFDD78DA,29.01,0.0,3.76,有,
新營區,房地(土地+建物),臺南市新營區中營里新進路３４５巷１８號,69.47,商,,,1130506,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0720203,99.88,3,2,2,有,無,5100000,51061,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKNHJGFDD47DA,99.88,0.0,0.0,無,
佳里區,土地,禮化段1051地號,138.0,,鄉村區,乙種建築用地,1130501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,7246,,0.0,0,,RPUNMLKKNHJGFGD28DA,0.0,0.0,0.0,無,0007
山上區,土地,媽祖段275地號,21.31,都市：其他:計畫道路用地,,,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,180320,8462,,0.0,0,本標的物為公共設施保留地,RPXNMLRJNHJGFHD66DA,0.0,0.0,0.0,無,
仁德區,土地,中軍段819-1地號,330.65,,,,1130506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,18146,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPROMLKKNHJGFID28DA,0.0,0.0,0.0,無,0008
東區,土地,關帝段1210地號,5.59,都市：其他:主要計畫道路用地,,,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,89445,,0.0,0,包含公共設施保留地用地；,RPPNMLSJNHJGFCD18EA,0.0,0.0,0.0,無,0009
新營區,土地,建國段415地號,86.04,,特定農業區,農牧用地,1130510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650670,7562,,0.0,0,本件買賣以現況交付。,RPRNMLNKNHJGFDD08EA,0.0,0.0,0.0,無,
新營區,房地(土地+建物),臺南市新營區新北八街１９巷３２號,302.57,住,,,1130501,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120616,222.5,4,2,5,有,無,23300000,104719,,0.0,0,,RPUNMLNKNHJGFDD38EA,211.47,0.0,11.03,無,
中西區,土地,小北段1627地號,1681.36,都市：其他:細部計畫道路用地,,,1130507,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,45000000,26764,,0.0,0,包含公共設施保留地用地；,RPSOMLNKNHJGFAD87DA,0.0,0.0,0.0,無,
安南區,土地,安中段190地號,1870.92,都市：其他:細部計畫道路用地,,,1130506,土地7建物0車位0,,,其他,,,,0.0,0,0,0,無,無,40171480,21472,,0.0,0,包含公共設施保留地用地；,RPPNMLRJNHJGFBD87DA,0.0,0.0,0.0,無,0010
安南區,土地,鎮安段1851地號,0.14,住,,,1130505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8470,0,,0.0,0,地上圍牆一併移轉畸零地或有合併使用效益；,RPSPMLSJNHJGFBD48DA,0.0,0.0,0.0,無,0011
東區,房地(土地+建物),臺南市東區勝利路５０號三樓之９,5.21,住,,,1130505,土地3建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830208,37.0,1,0,1,有,有,2980000,80541,,0.0,0,,RPQNMLKKNHJGFCD47DA,22.92,0.0,2.29,有,
新營區,房地(土地+建物),臺南市新營區開元路１２５巷１０號,102.91,住,,,1130502,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120811,182.09,4,2,4,有,無,15500000,85123,,0.0,0,,RPUNMLMJNHJGFDD08DA,174.18,0.0,7.91,無,
