鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
卓蘭鎮,土地,大坪林段2529-2地號,2960.0,,山坡地保育區,農牧用地,1021013,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,439,,0.0,0,,RPRNMLPLJIIFFAK08CA,0.0,0.0,0.0,,
卓蘭鎮,土地,大坪林段2529-2地號,2896.0,,山坡地保育區,農牧用地,1021011,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,380,,0.0,0,,RPSNMLPLJIIFFAK18CA,0.0,0.0,0.0,,
公館鄉,土地,中義段959地號,1383.01,,特定農業區,農牧用地,1010818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11500000,8315,,0.0,0,地上建物由買方自行出資興建,RPUNMLOJJIIFFBK18CA,0.0,0.0,0.0,,
頭屋鄉,土地,外獅潭段894-1地號,10183.98,,山坡地保育區,農牧用地,1020907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5804800,570,,0.0,0,,RPPOMLLKJIIFFBK57CA,0.0,0.0,0.0,,
苗栗市,土地,芒埔段791地號,2836.0,,特定農業區,農牧用地,1020930,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16290000,5744,,0.0,0,,RPVNMLOKJIIFFBK38CA,0.0,0.0,0.0,,
通霄鎮,土地,五里牌段五福小段224地號,598.0,,特定農業區,農牧用地,1021010,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3350000,5602,,0.0,0,含未登記建物〈土骨造〉。,RPQNMLQJJIIFFCK08CA,0.0,0.0,0.0,,
苑裡鎮,土地,福田段969地號,150.69,其他,,,1021017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1350000,8959,,0.0,0,,RPQNMLOJJIIFFCK87CA,0.0,0.0,0.0,,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮房裡里６鄰６４號,157.15,住,,,1020925,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0720120,122.63,4,3,2,有,無,2500000,20387,,0.0,0,,RPRNMLOJJIIFFCK97CA,122.63,0.0,0.0,,
通霄鎮,土地,福興段371-36地號,5931.0,,山坡地保育區,農牧用地,1021018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7117200,1200,,0.0,0,,RPRNMLSKJIIFFCK48CA,0.0,0.0,0.0,,
