鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
台東市,土地,射馬干段172地號,2000.0,,特定農業區,農牧用地,1040122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,1100,,0.0,0,,RPSNMLNJKHKFFAV09CA,0.0,0.0,0.0,,
台東市,土地,知本段8111-1地號,980.0,,特定農業區,農牧用地,1040123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1050000,1071,,0.0,0,,RPVNMLNJKHKFFAV76CA,0.0,0.0,0.0,,
卑南鄉,房地(土地+建物),臺東縣卑南鄉泰安路２１７號,228.59,,鄉村區,乙種建築用地,1040119,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0640101,39.9,1,1,1,有,無,2500000,62657,,0.0,0,,RPPNMLQJKHKFFAV09CA,39.9,0.0,0.0,,
台東市,土地,南榮段544地號,3805.05,農,,,1040102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5700000,1498,,0.0,0,,RPUNMLTJKHKFFAV27CA,0.0,0.0,0.0,,
台東市,土地,建本段1084地號,3153.49,農,,,1031205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1880000,596,,0.0,0,,RPUNMLPJKHKFFAV86CA,0.0,0.0,0.0,,
台東市,土地,知本段7611-3地號,150.0,,特定農業區,甲種建築用地,1040120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,12000,,0.0,0,,RPVNMLLKKHKFFAV66CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿正氣北路７６巷７號,80.0,住,,,1040112,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0610404,93.28,3,2,2,有,無,3980000,42667,,0.0,0,,RPROMLOLKHKFFAV76CA,93.28,0.0,0.0,,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉南里街６６號,250.77,住,,,1031231,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,,130.08,4,1,2,有,無,1369092,10525,,0.0,0,親友特殊關係間之交易。,RPPNMLOJKHKFFDV56CA,115.93,0.0,14.14,,
卑南鄉,土地,初鹿段955-6地號,330.0,,特定農業區,農牧用地,1040123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,2121,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLMJKHKFFAV76DA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿更生北路692巷37號,83.53,住,,,1040123,土地1建物2車位0,全,二層,透天厝,住家用,加強磚造,0701103,149.21,4,2,2,有,無,4000000,26808,,0.0,0,,RPPOMLMJKHKFFAV88DA,149.21,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿更生路672號,95.0,住,,,1040127,土地2建物1車位0,一層，二層,二層,店面(店鋪),住家用,加強磚造,0660816,101.76,1,1,1,有,無,6800000,66824,,0.0,0,,RPPNMLNJKHKFFAV88DA,101.76,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿大德路1號,858.0,工,,,1040113,土地2建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,0840308,435.03,0,0,0,無,無,16500000,,,0.0,0,,RPRNMLPLKHKFFAV86DA,435.03,0.0,0.0,,
台東市,土地,富岡南段480地號,954.8,,鄉村區,乙種建築用地,1040109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23100000,24194,,0.0,0,含增建或未登記建物。,RPVNMLMJLHKFFAV86DA,0.0,0.0,0.0,,
台東市,土地,豐利段768地號,78.58,住,,,1040110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,9544,,0.0,0,,RPROMLQKKHKFFAV86CA,0.0,0.0,0.0,,
台東市,土地,新生段1275地號,119.0,住,,,1040114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5807000,48798,,0.0,0,,RPWNMLPJKHKFFAV07CA,0.0,0.0,0.0,,
