鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南竿鄉,土地,介壽段281地號,58.97,住,,,1031009,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,203493,,0.0,0,含未登記建物及一個車位。受債權債務影響或債務抵償之交易。,RPRNMLSLJIJFFAZ37CA,0.0,0.0,0.0,,
南竿鄉,土地,介壽段963地號,32.71,住,,,1031030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,9172,,0.0,0,,RPPNMLMKJIJFFAZ56DA,0.0,0.0,0.0,,
南竿鄉,土地,介壽段620地號,6.72,商,,,1031015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20160,3000,,0.0,0,向政府機關承購之案件。林水英持份1/3，陳子明持份1/3，陳龍生持份1/3,RPPNMLLLJIJFFAZ56DA,0.0,0.0,0.0,,
南竿鄉,土地,福沃段318地號,25.3,商,,,1031110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,235822,9321,,0.0,0,有未登記建物移轉   陳昱蓉持份1/7邱燕萍持份1/7林建國持份1/7林世發持份1/7,RPSNMLSLJIJFFAZ57DA,0.0,0.0,0.0,,
北竿鄉,土地,塘岐段473地號,282.08,其他,,,1031103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4400000,15598,,0.0,0,此土地為機關用地，有未登記建物。,RPPNMLPLJIJFFAZ96DA,0.0,0.0,0.0,,
南竿鄉,土地,復興段777地號,107.8,住,,,1031105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,4638,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLPJKIJFFAZ76CA,0.0,0.0,0.0,,
南竿鄉,土地,介壽段45地號,103.62,住,,,1031128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1473000,14215,,0.0,0,有未登記建物。劉正元持份6分之1，劉淑珍持份6分之1，陳天發持份6分之1，王文忠持份6分之1。,RPPNMLOJKIJFFAZ76DA,0.0,0.0,0.0,,
南竿鄉,土地,津沙段630地號,173.08,住,,,1031201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,1156,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLKMKIJFFAZ66DA,0.0,0.0,0.0,,
東引鄉,土地,東引西段693地號,78.35,住,,,1031215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,348657,4450,,0.0,0,住宅用地,RPPNMLRJJHKFFAZ86CA,0.0,0.0,0.0,,
南竿鄉,建物,連江縣南竿鄉福沃村７９號,0.0,,,,1031124,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0770701,98.22,0,0,0,無,無,3000000,30544,,0.0,0,土地所有權人為連江縣公有土地,RPPNMLKLJHKFFAZ98CA,93.23,0.0,4.99,,
南竿鄉,土地,清水段1018地號,477.98,其他,,,1031112,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,8787,,0.0,0,二親等間之交易。與104年收件北中地登字第001370號合併申報，價格無法拆分。,RPPNMLQLJHKFFAZ96CA,0.0,0.0,0.0,,
北竿鄉,土地,橋仔段5-9地號,48.05,住,,,1031226,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,256107,5330,,0.0,0,向政府機關承購之案件。,RPPNMLRLJHKFFAZ17DA,0.0,0.0,0.0,,
南竿鄉,土地,福沃段85地號,417.57,其他,,,1040123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41757,100,,0.0,0,向政府機關承購之案件。,RPPNMLQJKHKFFAZ96DA,0.0,0.0,0.0,,
東引鄉,土地,東引西段865-1地號,9.23,農,,,1040114,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10427,1130,,0.0,0,向政府機關承購之案件。,RPPNMLTJKHKFFAZ27DA,0.0,0.0,0.0,,
