鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大肚區,房地(土地+建物),臺中市大肚區沙田路一段535號,84.0,住,,,1030923,土地2建物1車位0,二層，三層，騎樓，一層,三層,店面(店鋪),住商用,加強磚造,0620901,216.23,6,2,3,有,無,8000000,36998,,0.0,0,,RPPNMLOJJIJFFIL58CA,216.23,0.0,0.0,,
龍井區,房地(土地+建物),臺中市龍井區臺灣大道五段２３之８號五樓,27.74,,鄉村區,乙種建築用地,1030925,土地4建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830702,88.09,4,2,3,有,有,4200000,47679,,0.0,0,,RPRNMLNKJIJFFIL78CA,46.03,0.0,14.01,,
北區,房地(土地+建物)+車位,臺中市北區五常街380號三樓之17,5.35,商,,,1031025,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,71.75,2,1,1,有,有,4400000,61324,坡道機械,14.86,0,含增建或未登記建物。,RPPNMLNKJIJFFBB96DA,31.81,0.0,2.97,,
南屯區,土地,楓樹段106地號,555.33,農,,,1030709,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26378133,47500,,0.0,0,土地增值稅364198元由買方負擔1/3、賣方負擔2/3,RPWOMLQJJIJFFCB08DA,0.0,0.0,0.0,,
西屯區,房地(土地+建物)+車位,臺中市西屯區福瑞街138巷16號14樓之1,19.54,住,,,1031001,土地2建物2車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831021,175.91,3,2,2,有,有,6800000,38656,坡道平面,0.0,0,,RPPQMLNKJIJFFCB37DA,87.19,1.42,9.82,,
豐原區,建物,臺中市豐原區保康路152號,0.0,,,,1031006,土地0建物1車位0,一層，二層，三層，四層，騎樓，見其他登記事項,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0841230,217.99,5,2,4,有,無,461700,2118,,0.0,0,二等親間之交易。親友、員工或其他特殊關係間之交易。,RPQNMLNKJIJFFAL97DA,174.16,43.83,0.0,,
大安區,土地,東安段247地號,27.38,住,,,1031017,土地1建物0車位0,,,其他,,,,0.0,0,0,3,有,無,350000,12783,,0.0,0,本買賣案件係親屬間特殊交易，其交易價格可能異於市場正常交易價格。含未保存建物,RPVNMLNJJIJFFBL48DA,0.0,0.0,0.0,,
外埔區,土地,新城段39地號,35.86,,鄉村區,乙種建築用地,1031020,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,12549,,0.0,0,本件買賣包括現有地上未保存平房,RPSNMLQJJIJFFBL48DA,0.0,0.0,0.0,,
大甲區,房地(土地+建物),臺中市大甲區水源路452巷70弄14號七樓,19.74,住,,,1031030,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831019,114.31,3,2,2,有,有,2600000,22745,,0.0,0,,RPTNMLQLJIJFFBL78DA,76.44,0.0,13.58,,
梧棲區,房地(土地+建物),臺中市梧棲區四維路71巷2號11樓之1.之2,57.47,商,,,1031003,土地1建物2車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820627,386.63,6,3,2,有,無,11000000,28451,,0.0,0,,RPUNMLMJKIJFFCL48DA,360.87,0.0,25.76,,
太平區,房地(土地+建物)+車位,臺中市太平區大仁街26巷9號十樓之1含大仁街26巷1號地下層之1,10.33,商,,,1031003,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860227,82.22,2,1,2,有,有,2950000,35879,坡道機械,12.43,0,,RPPNMLOJJIJFFHL58DA,50.4,0.0,3.37,,
南屯區,房地(土地+建物)+車位,臺中市南屯區大進街536之8號8樓,16.22,住,,,1030716,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830616,160.98000000000002,4,2,2,有,有,11000000,68331,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVNMLKMJINFFCB08EA,108.29,3.18,15.1,,
霧峰區,房地(土地+建物),臺中市霧峰區吉峰路１００之１５號,131.52,,鄉村區,乙種建築用地,1031013,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0840303,276.48,5,2,6,有,無,11700000,42318,,0.0,0,,RPWNMLNJJIJFFGL98CA,243.73,12.38,20.37,,
霧峰區,土地,霧峰段坑口小段73-2013地號,60.0,,山坡地保育區,林業用地,1031016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130680,2178,,0.0,0,,RPSNMLPJJIJFFGL78CA,0.0,0.0,0.0,,
烏日區,土地,溪南西段608地號,54.0,,特定農業區,農牧用地,1030902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1130000,20926,,0.0,0,,RPXNMLPJJIJFFGL66CA,0.0,0.0,0.0,,
烏日區,房地(土地+建物),臺中市烏日區中山路一段５０９號,22.74,住,,,1031020,土地1建物1車位0,一層，二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0821028,195.68,3,1,2,有,有,6000000,30662,,0.0,0,,RPUNMLQJJIJFFGL09CA,127.72,6.98,14.09,,
烏日區,房地(土地+建物)+車位,臺中市烏日區僑仁街１２號,25.52,住,,,1031002,土地1建物1車位2,一層，見其他登記事項,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030411,155.58999999999997,0,0,0,無,有,10000000,64271,坡道平面,0.0,0,,RPTPMLQJJIJFFGL56CA,70.99,0.0,0.0,,
霧峰區,土地,新生段581地號,1039.23,其他,,,1031021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48000000,46188,,0.0,0,含增建或未登記建物。,RPXPMLQJJIJFFGL96CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),臺中市大里區西湖路２１９巷５５號,115.39,,鄉村區,乙種建築用地,1031011,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0960905,156.91,3,2,2,有,無,7360000,46906,,0.0,0,含增建法定空地及頂樓部份,RPWNMLRJJIJFFGL76CA,139.01,6.08,11.82,,
霧峰區,土地,北柳段692-2地號,2822.31,,一般農業區,農牧用地,1030916,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,55580000,19693,,0.0,0,,RPPNMLLKJIJFFGL18CA,0.0,0.0,0.0,,
霧峰區,土地,南勢西段1080地號,1387.62,,特定農業區,農牧用地,1031006,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13600000,9801,,0.0,0,,RPRNMLLKJIJFFGL38CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),臺中市大里區好來五街１０１巷１２號,113.07,,鄉村區,乙種建築用地,1031005,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0660515,90.08,3,2,2,有,無,6300000,69938,,0.0,0,,RPSNMLLKJIJFFGL48CA,90.08,0.0,0.0,,
霧峰區,土地,霧峰段坑口小段73-676地號,3368.0,,山坡地保育區,丙種建築用地,1030919,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7641150,2269,,0.0,0,,RPOOMLKKJIJFFGL08CA,0.0,0.0,0.0,,
霧峰區,土地,萬斗六段950-604地號,6713.0,,山坡地保育區,農牧用地,1031010,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,670,,0.0,0,,RPTPMLLKJIJFFGL78CA,0.0,0.0,0.0,,
烏日區,房地(土地+建物),臺中市烏日區中山路一段５４５號十一樓,13.19,住,,,1031001,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850328,129.0,3,2,2,有,有,3300000,25581,,0.0,0,,RPWOMLMKJIJFFGL09CA,79.71,2.25,12.65,,
霧峰區,土地,新六股段186地號,1263.79,,特定農業區,農牧用地,1031007,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24848800,19662,,0.0,0,,RPRNMLNKJIJFFGL58CA,0.0,0.0,0.0,,
大里區,土地,新甲段400地號,55.32,,鄉村區,乙種建築用地,1030930,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5300000,95806,,0.0,0,,RPSOMLTKJIJFFGL76CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),臺中市大里區甲興路７２號,84.23,,鄉村區,乙種建築用地,1030930,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020316,169.24,4,2,3,有,無,13170000,77818,,0.0,0,,RPTOMLTKJIJFFGL86CA,158.8,0.0,10.44,,
霧峰區,土地,霧峰段北溝小段1-3440地號,2520.0,,山坡地保育區,農牧用地,1031004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,3175,,0.0,0,,RPWOMLKLJIJFFGL98CA,0.0,0.0,0.0,,
霧峰區,房地(土地+建物),臺中市霧峰區大同路１０９巷１９號,56.0,住,,,1030927,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701130,86.2,4,2,2,有,無,4960000,57541,,0.0,0,,RPRQMLOLJIJFFGL09CA,86.2,0.0,0.0,,
大里區,房地(土地+建物)+車位,臺中市大里區內新街１５之１２號十樓,17.34,住,,,1031006,土地1建物2車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941130,142.81,3,2,2,有,有,7350000,51467,坡道平面,0.0,0,,RPSQMLOLJIJFFGL56CA,82.83,0.0,11.28,,
霧峰區,房地(土地+建物),臺中市霧峰區振興街141號,78.0,住,,,1031008,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0720701,188.43,3,3,1,有,無,4500000,23882,,0.0,0,,RPPNMLRLJIJFFGL88CA,178.37,0.0,10.06,,
大里區,房地(土地+建物),臺中市大里區東榮路一段３１號,76.18,住,,,1030928,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0771105,130.56,4,2,3,有,無,8000000,61275,,0.0,0,,RPQPMLNJKIJFFGL68CA,121.21,5.5,3.85,,
太平區,土地,頭汴坑段3913地號,11996.0,,山坡地保育區,農牧用地,1030905,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,584,,0.0,0,,RPQNMLOJJIJFFHL58CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),臺中市太平區宜昌路４６１號,22.8,住,,,1031008,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0721021,81.35,2,1,1,有,無,1950000,23970,,0.0,0,含增建或未登記建物。簽約人非權利人,RPOOMLPJJIJFFHL58CA,63.61,0.0,0.0,,
太平區,房地(土地+建物)+車位,臺中市太平區文林街52巷54號,90.49,,鄉村區,乙種建築用地,1030927,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0820424,204.60999999999999,4,2,3,有,無,6300000,30790,坡道平面,0.0,0,,RPVNMLRJJIJFFHL76CA,141.45,4.45,10.06,,
太平區,土地,頭汴坑段1551地號,2258.0,,山坡地保育區,農牧用地,1031007,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3680000,1630,,0.0,0,,RPVNMLSJJIJFFHL86CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),臺中市太平區太文路７１巷２６號,108.07,住,,,1031020,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010508,207.03,5,2,4,有,無,17600000,85012,,0.0,0,,RPWNMLSJJIJFFHL96CA,201.44,0.0,5.59,,
太平區,房地(土地+建物),臺中市太平區成功里中興東路３３６號,249.0,住,,,1031003,土地1建物1車位0,全,一層,透天厝,住家用,鋼造,0610130,110.22,2,2,2,有,無,16800000,152422,,0.0,0,,RPVNMLSKJIJFFHL96CA,110.22,0.0,0.0,,
太平區,房地(土地+建物)+車位,臺中市太平區永和街２６號５樓及永安街２５號地下層,37.75,住,,,1031001,土地1建物2車位1,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0811231,135.04000000000002,3,2,2,有,有,2750000,20364,坡道平面,0.0,0,,RPXNMLSKJIJFFHL17CA,78.95,1.92,8.76,,
太平區,房地(土地+建物),臺中市太平區育賢路８２巷６號十樓,11.21,住,,,1031015,土地2建物1車位0,十層,十二層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840728,78.54,3,1,1,有,無,3000000,38197,,0.0,0,,RPQNMLKLJIJFFHL38CA,55.74,0.88,9.16,,
太平區,房地(土地+建物)+車位,臺中市太平區成功東路２７８號,39.63,住,,,1030930,土地1建物1車位2,一層，二層，騎樓，地下層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810323,243.16,2,2,2,有,有,6500000,26731,坡道機械,0.0,0,樓店,RPSNMLPLJIJFFHL09CA,193.55,6.75,2.77,,
太平區,土地,頭汴坑段879地號,3044.0,,山坡地保育區,農牧用地,1030930,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,1840,,0.0,0,,RPROMLRLJIJFFHL66CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),臺中市太平區光興路１４３２巷５１號,138.48,,鄉村區,乙種建築用地,1030925,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0681024,65.34,3,1,1,有,無,4000000,61218,,0.0,0,,RPQOMLMJKIJFFHL58CA,65.34,0.0,0.0,,
西區,房地(土地+建物),臺中市西區忠明南路３２５號七樓之１０,1.34,住,,,1031002,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801118,33.29,1,0,1,有,有,1100000,33043,,0.0,0,,RPPPMLOJJIJFFAB96CA,26.1,1.28,0.0,,
西區,房地(土地+建物),臺中市西區忠明南路３２５號７Ｆ之９,1.34,住,,,1031002,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801118,33.29,1,0,1,有,有,1100000,33043,,0.0,0,,RPQPMLOJJIJFFAB07CA,26.1,1.28,0.0,,
西區,房地(土地+建物),臺中市西區自治街17號4樓之1,20.17,住,,,1031020,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660727,71.3,2,1,1,有,無,2600000,36466,,0.0,0,,RPUPMLOJJIJFFAB47CA,71.3,0.0,0.0,,
南區,房地(土地+建物)+車位,臺中市南區大慶街二段６－１６巷４０號１４樓之５,11.94,住,,,1030901,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840525,113.91,3,2,2,有,有,5800000,50917,坡道平面,0.0,0,,RPPOMLPJJIJFFAB96CA,69.22,0.0,7.69,,
西區,房地(土地+建物)+車位,臺中市西區忠明南路１１２號１０樓之２,12.54,住,,,1030821,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,137.84,3,2,2,有,有,11920000,86477,坡道機械,14.05,0,,RPQOMLPJJIJFFAB07CA,82.74,2.64,5.59,,
