鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
官田區,土地,番子渡頭段458-8地號,52.5,,鄉村區,乙種建築用地,1130901,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,350000,6667,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLPJRHJGFFD58DA,0.0,0.0,0.0,無,0001
新市區,土地,南社內段173地號,382.05,,鄉村區,乙種建築用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15250001,39916,,0.0,0,地清或未辦繼承標售；,RPSOMLPJQHJGFHD98DA,0.0,0.0,0.0,無,
白河區,土地,糞箕湖段木屐寮小段500-2地號,115.0,,鄉村區,乙種建築用地,1130801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,521800,4537,,0.0,0,,RPPNMLPJQHJGFED28DA,0.0,0.0,0.0,無,
後壁區,房地(土地+建物),臺南市後壁區長安里中寮２２７號,90.39,,鄉村區,乙種建築用地,1130801,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691230,95.03,3,1,1,有,無,526972,5545,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLRJQHJGFED09DA,91.0,0.0,4.03,無,
麻豆區,土地,寮段646地號,303.59,,鄉村區,乙種建築用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3900000,12846,,0.0,0,地清或未辦繼承標售；,RPSOMLPJQHJGFFD78DA,0.0,0.0,0.0,無,0002
麻豆區,土地,寮段646地號,303.59,,鄉村區,乙種建築用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4200000,13834,,0.0,0,地清或未辦繼承標售；,RPTOMLPJQHJGFFD88DA,0.0,0.0,0.0,無,0002
麻豆區,土地,寮段646地號,303.59,,鄉村區,乙種建築用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,13176,,0.0,0,地清或未辦繼承標售；,RPUOMLPJQHJGFFD98DA,0.0,0.0,0.0,無,0002
永康區,房地(土地+建物)+車位,臺南市永康區成功里中華路１２號十三樓之１,21.35,住,,,1130802,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0800812,257.85,3,0,0,有,有,8380000,32500,坡道平面,0.0,0,,RPPPMLQJQHJGFKD56DA,174.12,0.0,0.0,有,0005
北區,土地,大興段1177地號,89.21,住,,,1130805,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7335000,82222,,0.0,0,,RPPNMLPJQHJGFAD87DA,0.0,0.0,0.0,無,
