鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
北屯區,房地(土地+建物)+車位,臺中市北屯區和順路與軍福七路路口,29.89,商,,,1130511,土地9建物1車位2,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.79,3,2,2,有,無,25190000,158381,坡道平面,60.84,4450000,,RPPNMLLKNHJGFBB17CB,豐邑建設-太原YES,E7棟13號,
北屯區,房地(土地+建物)+車位,臺中市北屯區和順路與軍福七路路口,27.83,商,,,1130511,土地9建物1車位2,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.06,3,2,2,有,無,23390000,154966,坡道平面,60.84,4450000,,RPQNMLLKNHJGFBB27CB,豐邑建設-太原YES,D2棟04號,
北屯區,房地(土地+建物)+車位,臺中市北屯區和順路與軍福七路路口,25.97,商,,,1130511,土地9建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.65,3,2,2,有,無,20260000,157664,坡道平面,30.42,2250000,,RPRNMLLKNHJGFBB37CB,豐邑建設-太原YES,B3棟15號,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩五街與大昌街口,31.76,住,,,1130511,土地2建物1車位2,十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.19,4,2,2,有,無,33940000,181524,坡道平面,47.66,4800000,,RPOOMLLKNHJGFCB27CB,國聚之穎,C棟11F號,
西區,房地(土地+建物)+車位,臺中市西區五權西路一段,17.02,商,,,1130512,土地2建物1車位1,十九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.58,3,2,2,有,無,26500000,175131,坡道平面,45.54,2500000,,RPRNMLMKNHJGFAB37CB,迎白,A棟19號,
北屯區,房地(土地+建物)+車位,臺中市北屯區天津路與北平路與興安路街口,17.32,商,,,1130511,土地1建物1車位2,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.96,3,2,2,有,無,28500000,174706,坡道平面,51.58,3800000,,RPQNMLMKNHJGFBB37CB,德鑫一璟,C棟19號,
北屯區,房地(土地+建物)+車位,臺中市北屯區天津路與北平路與興安路街口,16.69,商,,,1130511,土地1建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.06,3,2,2,有,無,23300000,157775,坡道平面,25.79,1800000,,RPRNMLMKNHJGFBB47CB,德鑫一璟,D棟7號,
太平區,房地(土地+建物)+車位,臺中市太平區新平路三段,27.21,住,,,1130511,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.02,3,2,2,有,無,16950000,122475,坡道平面,27.73,1850000,,RPQNMLMKNHJGFJB18CB,頌幸福二期,11F-R號,
太平區,房地(土地+建物)+車位,臺中市太平區新平路三段,27.21,住,,,1130512,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.04,3,2,2,有,無,17130000,123915,坡道平面,27.73,1850000,,RPRNMLMKNHJGFJB28CB,頌幸福二期,2F-Q號,
西區,房地(土地+建物)+車位,臺中市西區五權西路一段,17.02,商,,,1130511,土地2建物1車位1,十三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,179.85,3,2,2,有,無,25880000,172796,坡道平面,42.81,2200000,,RPRNMLNKNHJGFAB47CB,迎白,A棟13號,
北屯區,房地(土地+建物)+車位,臺中市北屯區和順路與軍福七路路口,29.68,商,,,1130513,土地9建物1車位2,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.39,3,2,2,有,無,23820000,148372,坡道平面,60.84,4450000,,RPPNMLNKNHJGFBB37CB,豐邑建設-太原YES,B1棟06號,
北屯區,房地(土地+建物)+車位,臺中市北屯區和順路與軍福七路路口,20.61,商,,,1130513,土地9建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.0,2,2,1,有,無,17150000,164495,坡道平面,30.42,2250000,,RPQNMLNKNHJGFBB47CB,豐邑建設-太原YES,B6棟22號,
北屯區,房地(土地+建物)+車位,臺中市北屯區和順路與軍福七路路口,19.99,商,,,1130512,土地9建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.89,2,2,1,有,無,15960000,159598,坡道平面,30.42,2000000,,RPROMLNKNHJGFBB67CB,豐邑建設-太原YES,C9棟21號,
