鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
龍井區,房地(土地+建物)+車位,臺中市龍井區南社三街,32.57,住,,,1130811,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.11,2,2,1,有,無,10600000,108978,坡道機械,11.56,950000,,RPSNMLMKQHJGFKB78CB,青空蔚來,B棟7號,
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德八路二段,56.35,住,,,1130813,土地1建物1車位2,十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,252.1,4,2,2,有,無,45970000,214561,坡道平面,60.22,4800000,,RPWNMLNKQHJGFBB38CB,惠宇洲際,A棟11F-A號,
后里區,房地(土地+建物),臺中市后里區四村路,10.48,商,,,1130812,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.69,2,2,1,有,無,7820000,101969,,0.0,0,,RPPNMLNKQHJGFDB87CB,四季大院,B棟6樓B5號,
后里區,房地(土地+建物),臺中市后里區四村路,10.56,商,,,1130812,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.17,2,2,1,有,無,8540000,110665,,0.0,0,,RPSNMLNKQHJGFDB18CB,四季大院,B棟10樓B3號,
北屯區,房地(土地+建物)+車位,臺中市北屯區天津路與北平路與興安路街口,19.69,商,,,1130814,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,186.51,3,2,2,有,無,28390000,164199,坡道平面,25.79,2000000,,RPTNMLOKQHJGFBB18CB,德鑫一璟,H棟15號,
南屯區,房地(土地+建物),臺中市南屯區永春東七路,24.38,住,,,1130812,土地2建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,199.58,4,2,2,有,無,38680000,193807,,0.0,0,,RPSNMLOKQHJGFCB18CB,ONE 33,B棟10F-B2號,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區文心街51巷,26.0,住,,,1130814,土地1建物1車位1,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.36,2,1,2,有,無,9150000,103861,坡道機械,11.52,650000,杰峖數位乙套陸萬元整googel數位音箱乙組，環控數位主機一台，IS-2002.SB觸控開關二迴路貳組，電動軌道標準單雙開軌道一組,RPPNMLOKQHJGFFB18CB,佳美城肯,B3棟1F號,
沙鹿區,房地(土地+建物),臺中市沙鹿區保成一街,82.05,住,,,1130813,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,158.67,5,1,3,有,無,16400000,103359,,0.0,0,,RPPPMLOKQHJGFFB38CB,綠活 HOUSE,C棟1號,
南區,房地(土地+建物)+車位,臺中市南區復興北路,19.95,住,,,1130815,土地2建物1車位1,二十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.55,3,2,2,有,無,20650000,163949,坡道平面,27.1,2050000,,RPRNMLPKQHJGFAB97CB,昌祐雲之境,M棟21F號,
南區,房地(土地+建物)+車位,臺中市南區南平路與南平路338巷口,22.77,商,,,1130815,土地1建物1車位2,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.94,4,2,2,有,無,27800000,156122,坡道平面,49.9,5000000,原建物坐落臺中市南區下橋子頭段17-1、17-2、18-17等3筆地號，已合併為臺中市南區下橋子頭段17-1地號1筆,RPTNMLPKQHJGFAB18CB,富宇上和苑,A棟5號,
西區,房地(土地+建物)+車位,臺中市西區精誠路,26.3,住,,,1130814,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.73,3,2,2,有,無,25940000,176814,坡道平面,38.03,2300000,,RPUNMLPKQHJGFAB28CB,鉅日若谷,D棟0號,
北屯區,房地(土地+建物)+車位,臺中市北屯區和順路與軍福七路路口,29.68,商,,,1130815,土地9建物1車位2,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.39,3,2,2,有,無,25140000,158483,坡道平面,60.84,4450000,,RPSNMLPKQHJGFBB18CB,豐邑建設-太原YES,B1棟13號,
西屯區,房地(土地+建物)+車位,臺中市西屯區經貿路二段、經貿六街口,31.37,住,,,1130811,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.89,3,2,2,有,無,30580000,252785,坡道平面,33.57,2440000,,RPSNMLPKQHJGFCB28CB,遠雄綠美,A棟A01F08號,
豐原區,房地(土地+建物)+車位,臺中市豐原區鎌村路107巷102弄,30.26,,鄉村區,乙種建築用地,1130815,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,141.68,3,2,2,有,無,12800000,105551,坡道平面,35.57,1600000,,RPPNMLPKQHJGFDB08CB,贊騰有悅,D2棟5F號,
太平區,房地(土地+建物)+車位,臺中市太平區中平九街、中平九街185巷,19.7,商,,,1130812,土地1建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.92,3,2,2,有,無,17050000,114167,坡道平面,78.92,3350000,,RPSNMLPKQHJGFJB98CB,聚悅澄心,A棟15號,
龍井區,房地(土地+建物)+車位,臺中市龍井區南社三街,31.68,住,,,1130811,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.68,2,2,1,有,無,9980000,108337,坡道機械,11.56,650000,,RPPNMLPKQHJGFKB78CB,青空蔚來,B棟10號,
北屯區,房地(土地+建物)+車位,臺中市北屯區和祥六街,94.04,住,,,1130813,土地3建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,263.05,3,2,2,有,無,39800000,151302,一樓平面,0.0,0,停車位位於室內專有範圍內 ，車位含入總價,RPRNMLPKQHJGFBB18DB,詠丞品藏,A7棟0號,
北屯區,房地(土地+建物)+車位,臺中市北屯區和祥六街,97.89,住,,,1130813,土地3建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,263.05,3,2,2,有,無,39900000,151682,一樓平面,0.0,0,停車位位於室內專有範圍內，車位含入總價,RPTNMLPKQHJGFBB38DB,詠丞品藏,A11棟0號,
南區,房地(土地+建物)+車位,臺中市南區建國北路一段,33.94,住,,,1130811,土地7建物1車位1,六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.68,3,2,2,有,無,25510000,185399,坡道平面,24.03,2400000,,RPQNMLQKQHJGFAB97CB,國聚之尚,L-6F號,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路,13.84,其他,,,1130812,土地1建物1車位1,十五層,34,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,177.38,4,2,2,有,無,38400000,242250,坡道平面,31.25,3000000,,RPTNMLQKQHJGFCB48CB,遠雄琉蘊,A棟A06F15號,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路,11.67,其他,,,1130814,土地1建物1車位1,九層,34,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,154.47,3,2,2,有,無,32750000,241438,坡道平面,31.25,3000000,,RPUNMLQKQHJGFCB58CB,遠雄琉蘊,B棟B02F09號,
西屯區,房地(土地+建物)+車位,臺中市西屯區福星北路及福星北路68巷路口,24.99,其他,,,1130812,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.15,2,2,2,有,無,22790000,216123,坡道平面,33.88,2200000,含冷氣交易總價含下列非屬預售屋價格之費用:傢俱設備費；,RPPOMLQKQHJGFCB18CB,遠雄藝舍,B棟B03F08號,
南區,房地(土地+建物)+車位,臺中市南區建國北路一段,29.1,住,,,1130811,土地7建物1車位2,一層,20,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,147.35,0,0,1,有,無,36550000,317756,坡道平面,48.06,5000000,,RPSNMLRKQHJGFAB28CB,國聚之尚,S16號,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區興農路與興國路交叉口,18.75,商,,,1130813,土地1建物1車位1,十一層,19,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,163.53,3,2,3,有,無,17290000,119379,坡道平面,35.45,2000000,,RPRNMLRKQHJGFFB68CB,富宇富嶼,A2棟11F號,
