鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
嘉義市,租賃房屋,嘉義市嘉義市新榮路３０７之１號５樓１,0.0,,,,1130812,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821227,52.720000000000006,1,1,1,有,有,有,8500,161,,0.0,0,嘉義市社會住宅包租代管計畫之物件。,RPQNMLNKQHJGFAI48CC,獨立套房,有,1130812~1140811,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市新民路１８６巷３４號,0.0,,,,1130813,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土加強磚造,0800613,16.52,2,0,1,有,無,有,4000,242,,0.0,0,,RPRNMLNKQHJGFAI58CC,分租雅房,無,1130813~1140812,無,冷氣、冰箱,
嘉義市,租賃房屋,嘉義市嘉義市民生南路１０００號,0.0,,,,1130812,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1070802,76.39999999999999,1,0,1,有,有,無,4000,52,,0.0,0,套房面積約12.93平方公尺，共有部分建號無法分算未計入面積。,RPPNMLPKQHJGFAI58CC,獨立套房,有,1130815~1140214,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
嘉義市,租賃房屋,嘉義市嘉義市忠孝路７９０之３號二樓之２,0.0,,,,1130813,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1050510,130.49,3,2,2,有,有,有,16000,123,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPQNMLPKQHJGFAI68CC,整棟(戶)出租,有,1130817~1140724,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市建成街５８巷３３號,0.0,,,,1130813,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0690108,92.12,2,2,1,有,無,無,12000,130,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPRNMLPKQHJGFAI78CC,整棟(戶)出租,無,1130815~1140814,無,熱水器、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市玉康路９２號,0.0,,,,1130813,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0720117,97.89,3,1,2,有,無,無,14000,143,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPSNMLPKQHJGFAI88CC,整棟(戶)出租,無,1130813~1140812,無,冷氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市大業街１８４巷５號,0.0,,,,1130812,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0800529,126.9,6,1,3,有,無,有,5000,39,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPTNMLPKQHJGFAI98CC,整棟(戶)出租,無,1130812~1140811,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市民生南路２９４號之１二樓之４,0.0,,,,1130811,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780203,36.650000000000006,1,0,1,有,有,有,5000,136,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPVNMLPKQHJGFAI56CC,獨立套房,有,1130811~1140810,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市新榮路３５巷２２號二樓之２,0.0,,,,1130812,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,211.57999999999998,4,1,2,有,有,無,12500,59,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPSNMLTKQHJGFAI66CC,整棟(戶)出租,有,1130812~1140811,有,熱水器、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市福州一街６９號五樓５,0.0,,,,1130814,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811221,51.92,2,2,1,有,有,有,7200,139,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPTNMLTKQHJGFAI76CC,整棟(戶)出租,有,1130818~1140817,有,冷氣、熱水器、洗衣機,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市民生南路４０３巷４８弄２６號,0.0,,,,1130814,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0620520,74.39,2,2,1,有,無,有,10000,134,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPVNMLTKQHJGFAI96CC,整棟(戶)出租,無,1130817~1140816,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市文雅街１１６巷５號七樓１,0.0,,,,1130814,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850618,86.00999999999999,2,1,1,有,有,有,8000,93,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPWNMLTKQHJGFAI07CC,整棟(戶)出租,有,1130830~1140829,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市志昇街３７號四樓,0.0,,,,1130814,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931103,183.64,4,2,2,有,有,無,11000,60,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPXNMLTKQHJGFAI17CC,整棟(戶)出租,有,1130828~1140827,有,冷氣、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市林森西路１１號六樓２,0.0,,,,1130815,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730126,128.37,3,1,2,有,有,有,13000,101,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPOOMLTKQHJGFAI98CC,整棟(戶)出租,有,1130830~1140829,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市東洋新?５１７號二樓１,0.0,,,,1130815,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720708,82.21,2,1,1,有,有,有,11000,134,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPPOMLTKQHJGFAI09CC,整棟(戶)出租,有,1130829~1140828,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市博愛路二段１６８號１２樓之６,0.0,,,,1130816,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880421,73.18,1,0,1,有,有,有,10000,137,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPPNMLKLQHJGFAI18CC,獨立套房,有,1130910~1140616,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市四維南路８０號,0.0,,,,1130816,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0660818,91.44,2,1,2,有,無,有,12000,131,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPQNMLKLQHJGFAI28CC,整棟(戶)出租,無,1130827~1140826,無,熱水器、瓦斯或天然氣,社會住宅代管
