鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
吉安鄉,土地,仁恥段258地號,132.0,其他,,,1021021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,9091,,0.0,0,包含公共設施保留地之交易。,RPPOMLOJJIIFFAU68CA,0.0,0.0,0.0,,
花蓮市,土地,福祥段561-3地號,29.0,住,,,1021008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,31034,,0.0,0,,RPXOMLOJJIIFFAU86CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯二路８３號六樓之三,4.68,住,,,1021022,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,36.29,1,0,1,有,有,880000,24249,,0.0,0,,RPOPMLOJJIIFFAU68CA,21.84,1.7,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉昌隆三街４號,81.0,住,,,1021014,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680524,100.04,3,2,2,有,無,4000000,39984,,0.0,0,,RPTNMLPJJIIFFAU09CA,100.04,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌村明義六街５８巷４號,389.22,,鄉村區,乙種建築用地,1021021,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0740227,194.73,5,2,2,有,無,7080000,36358,,0.0,0,,RPPOMLPJJIIFFAU78CA,174.62,9.8,10.31,,
吉安鄉,土地,草芬段35-2地號,358.02,,,,1021007,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,823000,2299,,0.0,0,,RPOPMLPJJIIFFAU78CA,0.0,0.0,0.0,,
壽豐鄉,土地,東明段521地號,3566.0,,風景區,農牧用地,1021017,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14550000,4080,,0.0,0,,RPWNMLQJJIIFFAU86CA,0.0,0.0,0.0,,
吉安鄉,土地,廣賢段229-1地號,2947.7,,一般農業區,農牧用地,1021018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5700000,1934,,0.0,0,,RPPNMLRJJIIFFAU88CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安六街１０５巷７號九樓之二,19.59,住,,,1021015,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870403,124.46000000000001,3,2,2,有,無,2880000,23140,,0.0,0,,RPQNMLSJJIIFFAU09CA,81.77,0.0,7.51,,
秀林鄉,土地,愚堀段259-1地號,142.0,,鄉村區,交通用地,1020820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,426000,3000,,0.0,0,協議價購,RPRNMLMKJIIFFAU68CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿中和街207號3樓,22.22,住,,,1021014,土地2建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890807,144.12,3,2,3,有,有,4220000,29281,,0.0,0,,RPUPMLTKJIIFFAU27CA,87.52,4.86,11.2,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中華路二段１８３號五樓之一,15.51,商,,,1020910,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850215,92.95,3,2,2,有,無,2800000,30124,,0.0,0,,RPTOMLMLJIIFFAU09CA,71.93,0.0,3.51,,
吉安鄉,土地,草芬段330地號,512.3,,特定農業區,農牧用地,1021025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3320000,6481,,0.0,0,,RPSOMLRLJIIFFAU86CA,0.0,0.0,0.0,,
吉安鄉,土地,草芬段330-3地號,2125.39,,特定農業區,農牧用地,1021025,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6650000,3129,,0.0,0,,RPTOMLRLJIIFFAU96CA,0.0,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中華路二段１８３號七樓之一,15.51,商,,,1021002,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850215,92.95,2,1,2,有,無,2300000,24744,,0.0,0,,RPPNMLKMJIIFFAU48CA,71.93,0.0,3.51,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿國興六街３８號二樓之二,36.84,住,,,1021009,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830813,140.74,3,1,2,有,無,3700000,26290,,0.0,0,,RPQNMLKMJIIFFAU58CA,101.45,0.0,9.7,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿民光233號,39.0,住,,,1021001,土地1建物1車位0,全,一層,透天厝,住家用,木造,,17.69,0,0,0,無,無,200000,11306,,0.0,0,,RPSNMLMJKIIFFAU78CA,17.69,0.0,0.0,,
光復鄉,土地,富豐段85-1地號,5262.6,,一般農業區,農牧用地,1021012,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,646,,0.0,0,,RPQNMLLJJIIFFBU48CA,0.0,0.0,0.0,,
光復鄉,房地(土地+建物),花蓮縣光復鄉中山路一段149號,106.85,住,,,1020930,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760319,178.01,4,1,2,有,無,2800000,15729,,0.0,0,,RPQNMLOJJIIFFBU78CA,178.01,0.0,0.0,,
鳳林鎮,土地,鳳信段734地號,4603.58,,特定農業區,農牧用地,1021016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,1086,,0.0,0,,RPSNMLOJJIIFFBU98CA,0.0,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁一街129巷19號,77.0,住,,,1021031,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690719,74.8,4,2,2,有,無,3200000,42781,,0.0,0,,RPPPMLOJJIIFFAU88DA,74.8,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿民族路１號六樓之三,4.52,商,,,1021011,土地1建物1車位0,六層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850202,43.5,1,1,1,有,有,1300000,29885,,0.0,0,,RPPQMLPJJIIFFAU56EA,26.14,0.72,0.0,,
萬榮鄉,土地,新白陽段147地號,1490.1,,山坡地保育區,林業用地,1021028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35000,23,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLPJJIIFFBU98EA,0.0,0.0,0.0,,
萬榮鄉,土地,西寶段465地號,2661.7,,特定農業區,農牧用地,1021003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,380000,143,,0.0,0,,RPQNMLPJJIIFFBU09EA,0.0,0.0,0.0,,
玉里鎮,土地,永良段96地號,9009.0,,特定農業區,農牧用地,1021028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5400000,599,,0.0,0,,RPUNMLNJKIIFFCU86EA,0.0,0.0,0.0,,
豐濱鄉,土地,浴海段114-1地號,1193.66,農,,,1021010,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2166480,1815,,0.0,0,,RPRNMLPJJIIFFBU56EA,0.0,0.0,0.0,,
光復鄉,土地,馬佛段318地號,1714.73,,山坡地保育區,農牧用地,1021029,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,525,,0.0,0,,RPPNMLOKJIIFFBU98EA,0.0,0.0,0.0,,
花蓮市,土地,民勤段1414地號,249.6,其他,,,1021021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3852000,15433,,0.0,0,,RPSNMLQJJIIFFAU66EA,0.0,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉昌三街２８１號,99.0,住,,,1021004,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0810608,126.65,5,1,3,有,無,5600000,44216,,0.0,0,,RPTNMLRJJIIFFAU86EA,121.91,0.0,4.74,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿福建街６６巷２３號,94.0,住,,,1021003,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010605,180.59,3,2,4,有,無,9300000,51498,,0.0,0,,RPUPMLPJJIIFFAU96EA,168.51,0.0,12.08,,
壽豐鄉,土地,豐坪段499地號,13183.0,,一般農業區,農牧用地,1021011,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11500000,872,,0.0,0,,RPSOMLLKJIIFFAU98EA,0.0,0.0,0.0,,
光復鄉,房地(土地+建物),花蓮縣光復鄉光復鄉中華路176號,84.0,商,,,1021017,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0841226,214.11,4,1,3,有,無,3500000,16347,,0.0,0,,RPUNMLPJJIIFFBU66CA,211.59,0.0,2.52,,
光復鄉,土地,大興段1286地號,1381.01,,一般農業區,農牧用地,1020914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,676695,490,,0.0,0,,RPPNMLRJJIIFFBU98CA,0.0,0.0,0.0,,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉志學新?75之3號,52.88,住,,,1021001,土地1建物1車位0,三層，四層，見其他登記事項,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,169.67000000000002,3,2,2,有,有,1800000,10609,,0.0,0,,RPXNMLPLJIIFFAU07CA,106.22,0.0,9.18,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿民孝里東興二街２９巷２號,118.0,住,,,1021015,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020130,185.1,4,2,3,有,無,8900000,48082,,0.0,0,,RPVOMLRLJIIFFAU17CA,171.89,0.0,13.21,,
花蓮市,房地(土地+建物),花蓮縣吉安鄉自立路８９巷６３號四樓,30.24,住,,,1020920,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821125,108.05,3,1,2,有,無,3260000,30171,,0.0,0,,RPPOMLMLJIIFFAU68CA,80.93,0.0,7.34,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉祥七街72號,122.0,住,,,1021001,土地1建物1車位0,屋頂突出物，騎樓，一層，二層,二層,店面(店鋪),住商用,鋼筋混凝土加強磚造,0661213,126.81,3,2,2,有,無,4900000,38640,,0.0,0,,RPSNMLPLJIIFFAU56CA,126.81,0.0,0.0,,
花蓮市,土地,石壁段456-21地號,2500.0,,一般農業區,農牧用地,1021023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,2600,,0.0,0,,RPUNMLLKJIIFFAU88CA,0.0,0.0,0.0,,
吉安鄉,土地,永興段626-3地號,2753.88,,特定農業區,農牧用地,1021004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12912000,4689,,0.0,0,,RPSOMLPKJIIFFAU56CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿中正路１６８巷１３弄６號,68.0,住,,,1021004,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0661018,88.74,3,2,2,有,無,3300000,37187,,0.0,0,,RPOOMLLKJIIFFAU38CA,88.74,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿東興三街２號,142.0,住,,,1021012,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0990920,310.95,5,1,5,有,無,12800000,41164,,0.0,0,,RPUOMLQJJIIFFAU76CA,271.0,3.35,36.6,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿明心街２１號七樓之五,19.65,住,,,1020906,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860106,106.63000000000001,3,2,2,有,有,3450000,32355,,0.0,0,,RPQQMLRJJIIFFAU66CA,67.7,0.0,9.59,,
壽豐鄉,土地,豐坪段531-1地號,3173.0,,特定農業區,農牧用地,1021023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7680000,2420,,0.0,0,,RPUQMLRJJIIFFAU07CA,0.0,0.0,0.0,,
壽豐鄉,土地,豐坪段532地號,3203.0,,特定農業區,農牧用地,1021023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7750000,2420,,0.0,0,,RPVQMLRJJIIFFAU17CA,0.0,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路一段１５２號,94.0,住,,,1021008,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0770829,215.8,5,2,3,有,無,8250000,38230,,0.0,0,,RPQPMLSJJIIFFAU66CA,207.55,0.0,8.25,,
壽豐鄉,土地,溪口段1204地號,161.53,,鄉村區,乙種建築用地,1021022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,680000,4210,,0.0,0,含未登記建物。,RPSNMLSJJIIFFAU66CA,0.0,0.0,0.0,,
壽豐鄉,房地(土地+建物)+車位,花蓮縣壽豐鄉志學新?６之３號,56.27,住,,,1021001,土地4建物1車位1,五層，見其他登記事項，四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,152.85,4,2,2,有,有,1700000,11122,一樓平面,13.4,0,,RPUNMLRJJIIFFAU76CA,104.76,0.0,9.02,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛六街４１號四樓之七,11.04,住,,,1021015,土地2建物1車位0,四層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851104,39.85,1,1,1,有,有,880000,22083,,0.0,0,,RPQOMLRJJIIFFAU09CA,14.69,0.0,11.25,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美九街１２９之２號,49.5,住,,,1021024,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680411,131.58,3,1,2,有,無,2950000,22420,,0.0,0,,RPOPMLRJJIIFFAU98CA,131.58,0.0,0.0,,
吉安鄉,土地,南華段900地號,5322.02,,特定農業區,農牧用地,1020923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9550000,1794,,0.0,0,,RPTNMLQJJIIFFAU56CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿民生里公正街37號十樓之二,11.89,商,,,1021023,土地2建物2車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830630,89.50999999999999,1,1,1,有,有,3100000,34633,,0.0,0,,RPUNMLQJJIIFFAU66CA,52.93,0.0,11.9,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿進豐街７號,111.0,住,,,1021011,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960703,214.83,4,1,5,有,無,10000000,46548,,0.0,0,,RPUOMLPJJIIFFAU66CA,195.37,0.0,19.46,,
新城鄉,土地,佳林段62地號,3305.79,,特定農業區,農牧用地,1021018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,1210,,0.0,0,本案所有權持分1/2係借名登記返還所有權。,RPSOMLQJJIIFFAU56CA,0.0,0.0,0.0,,
新城鄉,房地(土地+建物),花蓮縣新城鄉北埔村光復路１８３巷１０號,149.88,住,,,1021029,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821223,196.71,5,2,4,有,無,5000000,25418,,0.0,0,,RPTNMLSJJIIFFAU76CA,178.47,7.9,10.34,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿南京街１４７號三樓之五,19.4,商,,,1021019,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820615,69.97,2,2,2,有,無,3400000,48592,,0.0,0,,RPTNMLLKJIIFFAU78CA,57.51,0.0,11.98,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路１２２巷１號,90.0,住,,,1021021,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0661201,98.29,3,2,1,有,無,4000000,40696,,0.0,0,,RPPNMLSJJIIFFAU98CA,98.29,0.0,0.0,,
吉安鄉,土地,光明段2地號,742.45,,一般農業區,農牧用地,1021017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2750000,3704,,0.0,0,,RPXOMLRJJIIFFAU17CA,0.0,0.0,0.0,,
