鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
鹿谷鄉,土地,隆鳳段706地號,461.76,,,,1131101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,750000,1624,,0.0,0,,RPQNMLRJJIJGFDM78DA,0.0,0.0,0.0,無,
草屯鎮,土地,中原段434地號,1500.0,,特定農業區,農牧用地,1131102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,1733,,0.0,0,農作物；,RPSNMLSJJIJGFBM98EA,0.0,0.0,0.0,無,
國姓鄉,土地,墘溝段1603地號,3910.0,,山坡地保育區,農牧用地,1131111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,205,,0.0,0,,RPRNMLLKJIJGFCM28DA,0.0,0.0,0.0,無,
鹿谷鄉,土地,鹿彰段553-1地號,7.02,,,,1131109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,212300,30242,,0.0,0,,RPUNMLOKJIJGFDM98DA,0.0,0.0,0.0,無,
鹿谷鄉,土地,清秀段450地號,92.9,,一般農業區,甲種建築用地,1131104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2380000,25619,,0.0,0,未登記建物；,RPSNMLOKJIJGFDM78DA,0.0,0.0,0.0,無,
鹿谷鄉,土地,大水堀段671地號,106.0,,山坡地保育區,丙種建築用地,1131109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200407,1891,,0.0,0,含土地增值稅或其他稅費407元；,RPTNMLOKJIJGFDM88DA,0.0,0.0,0.0,無,
竹山鎮,土地,南雲段249地號,1609.15,,特定農業區,農牧用地,1131113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5601680,3481,,0.0,0,政府機關標讓售；,RPRNMLLKJIJGFDM48EA,0.0,0.0,0.0,無,
名間鄉,房地(土地+建物),南投縣名間鄉南雅街１１３號,132.63,商,,,1131101,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0761103,250.9,4,2,3,有,無,14600000,58191,,0.0,0,,RPUNMLLJJIJGFAM28DA,250.9,0.0,0.0,無,
中寮鄉,土地,樟平段705地號,220.73,,山坡地保育區,農牧用地,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,4077,,0.0,0,,RPWNMLSJJIJGFAM56DA,0.0,0.0,0.0,無,0001
名間鄉,土地,萬丹段883地號,3868.8,,特定農業區,農牧用地,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9680000,2502,,0.0,0,,RPRNMLOKJIJGFAM38DA,0.0,0.0,0.0,無,
中寮鄉,土地,分水寮段371-3地號,60.0,,山坡地保育區,特定目的事業用地,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,2000,,0.0,0,協議價購；,RPPPMLKMIIJGFAM08DA,0.0,0.0,0.0,無,
埔里鎮,土地,大瑪璘段950地號,830.83,,鄉村區,乙種建築用地,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,23870000,28730,,0.0,0,,RPXNMLNKJIJGFCM09DA,0.0,0.0,0.0,無,0002
埔里鎮,土地,大瑪璘段900地號,196.17,,鄉村區,乙種建築用地,1131113,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9800000,49957,,0.0,0,,RPOOMLNKJIJGFCM28DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮和育一巷６６號六樓之５,14.28,住,,,1131105,土地3建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070820,39.260000000000005,1,0,1,有,有,2100000,53490,,0.0,0,,RPQNMLSKJIJGFDM98DA,18.91,0.0,1.82,有,0003
鹿谷鄉,土地,新和段21地號,453.88,,山坡地保育區,農牧用地,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,480000,1058,,0.0,0,,RPTNMLSKJIJGFDM76EA,0.0,0.0,0.0,無,0004
竹山鎮,土地,中正段122地號,134.0,商,,,1131104,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6080000,45373,,0.0,0,,RPXNMLOKJIJGFDM66DA,0.0,0.0,0.0,無,
水里鄉,土地,南湖段175地號,1172.0,,特定農業區,農牧用地,1131112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,1024,,0.0,0,,RPSNMLTKJIJGFEM76DA,0.0,0.0,0.0,無,
集集鎮,土地,中溝段741地號,9.49,農,,,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,60285,6352,,0.0,0,,RPQNMLSKJIJGFEM56EA,0.0,0.0,0.0,無,0005
集集鎮,土地,中溝段741-1地號,19.29,農,,,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,122540,6353,,0.0,0,,RPRNMLSKJIJGFEM66EA,0.0,0.0,0.0,無,
集集鎮,土地,中溝段745-1地號,143.67,農,,,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,912664,6353,,0.0,0,,RPSNMLSKJIJGFEM76EA,0.0,0.0,0.0,無,
竹山鎮,土地,山坪頂段166-1465地號,1004.49,,山坡地保育區,農牧用地,1131110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,149,,0.0,0,,RPPNMLLKJIJGFDM18DA,0.0,0.0,0.0,無,0006
水里鄉,土地,牛轀轆段178-2地號,2451.0,,特定農業區,農牧用地,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,1428,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOKJIJGFEM68DA,0.0,0.0,0.0,無,
水里鄉,土地,新民和段194地號,77.89,,鄉村區,乙種建築用地,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1531400,19661,,0.0,0,每坪以新台幣65000元計算。,RPPNMLKLJIJGFEM28DA,0.0,0.0,0.0,無,
草屯鎮,土地,中潭段1122地號,31.87,,風景區,交通用地,1131117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,45000,1412,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLJIJGFBM08EA,0.0,0.0,0.0,無,
集集鎮,房地(土地+建物),南投縣集集鎮洞角巷３５之６２號,273.82,,一般農業區,甲種建築用地,1131104,土地2建物2車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0860215,299.64,8,4,6,有,無,3500000,11681,,0.0,0,,RPPNMLKLJIJGFEM38EA,288.12,3.92,7.6,無,
草屯鎮,建物,南投縣草屯鎮新富路４３號,0.0,,,,1131105,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0970201,180.3,4,2,5,有,無,2600000,14420,,0.0,0,建物坐落地號：建興段1293-1地號；親友、員工、共有人或其他特殊關係間之交易；,RPTNMLTKJIJGFBM56DA,173.8,0.0,6.5,無,
