鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
苑裡鎮,房地(土地+建物)+車位,苗栗縣苑裡鎮世界路一段,15.34,商,,,1130811,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.25,3,2,2,有,無,8580000,81680,一樓平面,10.0,800000,,RPPNMLLKQHJGFCK58DB,尊爵名門-苑中段,第一棟6B號,
苗栗市,房地(土地+建物),苗栗縣苗栗市龍岡道,136.72,,山坡地保育區,丙種建築用地,1130811,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,170.0,4,2,3,有,無,13080000,76941,,0.0,0,,RPPNMLMKQHJGFBK48CB,馥靚,B棟9號,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮 公北二路,16.91,商,,,1130811,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,173.56,3,2,2,有,無,27650000,180509,坡道平面,32.57,2200000,,RPQNMLMKQHJGFDK78CB,昕原澍,C棟9F號,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮世界路一段,7.31,商,,,1130813,土地1建物1車位0,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,50.12,1,1,1,有,無,4480000,89385,,0.0,0,,RPPNMLNKQHJGFCK78DB,尊爵名門-苑中段,第一棟5D號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市日新街,14.5,商,,,1130812,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.27,3,2,2,有,無,20280000,145495,坡道平面,24.63,2000000,,RPTNMLOKQHJGFFK86CB,築上惠友,C5棟5F號,
大湖鄉,房地(土地+建物)+車位,苗栗縣大湖鄉上坪街,58.22,住,,,1130812,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.76,3,1,2,有,無,8980000,67641,一樓平面,10.92,0,,RPPNMLQKQHJGFAK78CB,品山林,C3棟4號,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街與科專三路交叉路口,43.13,住,,,1130813,土地1建物1車位2,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.82,3,0,3,有,無,12800000,123267,坡道機械,38.96,1600000,,RPQNMLTKQHJGFDK86CB,居品HOYA,D棟6F號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市育英街,27.7,,鄉村區,乙種建築用地,1130812,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.86,3,2,2,有,無,7980000,89804,一樓平面,15.28,0,,RPPNMLKLQHJGFBK38CB,日和豐穗,B棟3號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市育英街,27.7,,鄉村區,乙種建築用地,1130814,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.86,3,2,2,有,無,8200000,92280,一樓平面,15.28,0,,RPSNMLKLQHJGFBK68CB,日和豐穗,D棟5號,
苑裡鎮,房地(土地+建物)+車位,苗栗縣苑裡鎮 西勢里九鄰西勢65對面,20.51,住,,,1130817,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.79,2,2,1,有,無,5430000,67158,坡道機械,6.87,600000,,RPPNMLKLQHJGFCK48CB,幸福灣麗Ⅱ,B1棟4F號,
苗栗市,房地(土地+建物),苗栗縣苗栗市龍岡道,122.7,,山坡地保育區,丙種建築用地,1130811,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,170.51,4,2,3,有,無,12830000,75245,,0.0,0,,RPPNMLLLQHJGFBK48CB,馥靚,A棟6號,
苑裡鎮,房地(土地+建物)+車位,苗栗縣苑裡鎮 西勢里九鄰西勢65對面,27.66,住,,,1130820,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.7,3,2,2,有,無,7920000,69830,坡道平面,13.75,1150000,,RPPNMLLLQHJGFCK58CB,幸福灣麗Ⅱ,B5棟9F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市昌隆二街,36.08,住,,,1130812,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.95,4,2,2,有,無,24160000,137163,坡道平面,31.11,1550000,,RPPNMLLLQHJGFFK88CB,昌隆廣場-好韻,A1棟14F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市昌隆二街,28.75,住,,,1130812,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.91,3,2,2,有,無,20700000,147025,坡道平面,29.98,1450000,,RPQNMLLLQHJGFFK98CB,昌隆廣場-好韻,B1棟13F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市昌隆二街,38.33,住,,,1130812,土地1建物1車位2,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,240.13,4,2,3,有,無,25950000,128998,坡道平面,62.22,3000000,,RPRNMLLLQHJGFFK09CB,昌隆廣場-好韻,C2棟06F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市華美街51巷旁,37.07,住,,,1130816,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.57,3,2,2,有,無,11990000,114660,一樓平面,0.0,1550000,全部車位位於法定空地上。,RPTNMLLLQHJGFFK66CB,里享,4F-B號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市華美街51巷旁,36.77,住,,,1130816,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.78,3,2,2,有,無,11420000,110040,一樓平面,0.0,2150000,部分車位位於法定空地上。,RPPNMLMLQHJGFFK98CB,里享,4F-A號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福安里安泰118號旁,39.63,住,,,1130820,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.12,3,2,2,有,無,7130000,57911,一樓平面,18.61,0,,RPPNMLNLQHJGFBK68CB,賦品居7,C棟4號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福安里安泰118號旁,28.95,住,,,1130820,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.02,2,1,1,有,無,5800000,61040,一樓平面,18.61,0,,RPQNMLNLQHJGFBK78CB,賦品居7,B棟4號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福安里安泰118號旁,46.1,住,,,1130821,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.27,4,2,2,有,無,8080000,57603,一樓平面,18.61,0,,RPRNMLNLQHJGFBK88CB,賦品居7,A棟3號,
