編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPVNMLTKJIJGFBK56CB,坡道平面,1100000,26.90,地下一樓
RPSNMLTKJIJGFBK88CB,坡道平面,1100000,26.90,地下一樓
RPPNMLTKJIJGFBK58CB,一樓平面,0,15.24,一樓
RPWNMLTKJIJGFBK66CB,一樓平面,0,15.24,一樓
RPPOMLTKJIJGFBK68CB,一樓平面,0,15.24,一樓
RPQNMLTKJIJGFBK68CB,一樓平面,0,15.24,一樓
RPUNMLTKJIJGFBK09CB,一樓平面,0,15.24,一樓
RPRNMLTKJIJGFBK78CB,一樓平面,0,15.24,一樓
RPOOMLTKJIJGFBK58CB,一樓平面,0,15.24,一樓
RPPNMLLLJIJGFBK87CB,一樓平面,0,15.24,一樓
RPQNMLLLJIJGFBK97CB,一樓平面,0,15.24,一樓
RPTNMLLLJIJGFBK28CB,一樓平面,0,15.24,一樓
RPUNMLLLJIJGFBK38CB,一樓平面,0,15.24,一樓
RPRNMLLLJIJGFBK08CB,一樓平面,0,15.24,一樓
RPSNMLLLJIJGFBK18CB,一樓平面,0,15.24,一樓
RPVNMLLLJIJGFBK48CB,一樓平面,0,15.24,一樓
RPSNMLTKJIJGFDK09CB,坡道平面,1660000,23.97,地下三樓
RPQNMLTKJIJGFDK88CB,坡道平面,0,23.97,地下二樓
RPQNMLTKJIJGFDK88CB,坡道平面,0,23.97,地下二樓
RPRNMLTKJIJGFDK98CB,坡道平面,0,23.97,地下一樓
RPRNMLTKJIJGFDK98CB,坡道平面,0,23.97,地下一樓
RPPNMLTKJIJGFDK78CB,坡道平面,1300000,31.40,地下四樓
RPPQMLOKJIJGFDK58CB,坡道平面,1600000,31.40,地下一樓
RPWNMLLLJIJGFBK58CB,一樓平面,0,15.24,一樓
RPVPMLOKJIJGFDK09CB,坡道平面,1300000,31.40,地下四樓
RPWPMLOKJIJGFDK56CB,坡道平面,1330000,31.40,地下一樓
RPPNMLMLJIJGFBK97CB,坡道平面,1100000,26.20,地下一樓
RPTNMLTKJIJGFBK98CB,一樓平面,0,15.24,一樓
RPPNMLPLJIJGFCK38CB,坡道機械,600000,6.87,地下一樓
RPQNMLOKJIJGFCK28CB,坡道機械,600000,6.87,地下一樓
RPQNMLRLJIJGFCK68CB,坡道機械,600000,6.87,地下一樓
RPPNMLSLJIJGFBK58CB,坡道平面,1100000,26.20,地下一樓
RPPNMLNLJIJGFDK28CB,坡道平面,1750000,29.31,地下一樓
RPQNMLKLJIJGFDK08CB,一樓平面,0,15.05,一樓
RPQNMLMKJIJGFFK38CB,一樓平面,1200000,15.52,一樓
RPPNMLMLJIJGFDK18CB,一樓平面,1500000,14.59,一樓
RPPNMLMLJIJGFDK18CB,升降機械,950000,6.02,一樓
RPTNMLNLJIJGFDK68CB,坡道平面,1660000,23.97,地下三樓
RPSNMLQLJIJGFDK88CB,坡道平面,1410000,23.97,地下四樓
RPRNMLQLJIJGFDK78CB,坡道平面,1660000,23.97,地下三樓
RPQNMLRLJIJGFDK78CB,一樓平面,1400000,13.84,一樓
RPQNMLQLJIJGFDK68CB,坡道平面,1660000,23.97,地下三樓
RPPNMLQLJIJGFDK58CB,坡道平面,1560000,23.97,地下三樓
