鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
中正區,房地(土地+建物)+車位,基隆市中正區觀海街１１８號２樓,12.29,住,,,1130801,土地1建物1車位1,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,82.35,4,2,2,有,有,2440000,29630,坡道平面,0.0,0,,RPQNMLNKQHJGFDC18EA,44.42,0.0,6.58,有,0001
安樂區,土地,武嶺段216-1地號,6.91,都市：其他:道路用地,,,1130809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,264653,38300,,0.0,0,,RPWOMLNKQHJGFDC78DA,0.0,0.0,0.0,無,
中正區,房地(土地+建物),基隆市中正區祥豐街５９號,29.41,住,,,1130805,土地1建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751229,100.69,4,2,1,有,無,2400000,23836,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLSJQHJGFDC88DA,88.14,5.55,0.0,無,0002
安樂區,房地(土地+建物),基隆市安樂區中和路１６８巷７弄３１號５樓,30.23,住,,,1130803,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,123.61,3,2,2,有,無,3000000,24270,,0.0,0,頂樓鐵皮,RPSPMLPKQHJGFDC68DA,100.97,1.1,9.99,無,
安樂區,房地(土地+建物),基隆市安樂區樂利三街２６３巷１９弄１０之４號,20.97,住,,,1130813,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700411,72.49,3,1,1,有,無,3780000,52145,,0.0,0,頂樓加蓋；,RPVNMLQKQHJGFDC88DA,64.92,0.0,7.57,無,0003
仁愛區,建物,基隆市仁愛區南新街２３０之３號,0.0,,,,1130807,土地0建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691015,74.23,2,2,1,有,無,1250000,16840,,0.0,0,建物坐落地號：南新段478-65地號；,RPRNMLQKQHJGFDC48DA,74.23,0.0,0.0,無,0004
安樂區,土地,情人湖段42-1地號,103.66,商,,,1130803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,940600,9074,,0.0,0,土地增值稅新台幣66933元為買方支付買賣衍生相關其他稅費與規費、地政士執行業務費用等皆由買方支付,RPOQMLPKQHJGFDC38DA,0.0,0.0,0.0,無,
安樂區,土地,情人湖段42-1地號,198.45,商,,,1130803,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800900,9075,,0.0,0,土地增值稅新台幣127617元，由買方支付產權移轉衍生之其他稅費、規費、地政士執行業務費用等皆由買方支付,RPPQMLPKQHJGFDC48DA,0.0,0.0,0.0,無,
安樂區,房地(土地+建物),基隆市安樂區基金三路５３號４樓,36.79,住,,,1130802,土地5建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810718,85.7,3,2,2,有,無,4200000,49008,,0.0,0,,RPPNMLKLQHJGFDC77DA,77.87,0.93,6.9,無,
暖暖區,房地(土地+建物),基隆市暖暖區暖碇路１５巷３４號,145.0,住,,,1130804,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0600408,68.6,1,2,2,有,無,9000000,131195,,0.0,0,其他增建；未登記建物；,RPRNMLLLQHJGFDC18EA,68.6,0.0,0.0,無,
安樂區,房地(土地+建物),基隆市安樂區中和路１６８巷１０弄３３號３樓,31.71,住,,,1130802,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,122.49000000000001,3,2,1,有,無,4200000,34291,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTRMLMJQHJGFDC58DA,95.57,1.1,9.75,無,0005
安樂區,房地(土地+建物),基隆市安樂區武隆街１０３巷５５弄６７號５樓,28.05,住,,,1130802,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831108,113.47999999999999,3,2,2,有,有,2150000,18946,,0.0,0,,RPVOMLTJQHJGFDC56DA,80.39,0.0,7.8,無,
仁愛區,建物,基隆市仁愛區愛一路６８之２號,0.0,,,,1130802,土地0建物2車位0,三層,四層,公寓(5樓含以下無電梯),辦公用,鋼筋混凝土造,0671124,77.9,2,2,1,有,無,3600000,46213,,0.0,0,仁愛區愛一路68之2號1房1廳1衛及仁愛區愛一路69之2號1房1廳0衛二戶打通使用。仁愛區愛一路68之2號交易價新台幣壹佰捌拾萬元整。仁愛區愛一路69之2號交易價新台幣壹佰捌拾萬元整；建物坐落地號：復興段二小段196地號；親友、員工、共有人或其他特殊關係間之交易；,RPOOMLLLQHJGFDC87DA,77.9,0.0,0.0,無,0006
信義區,房地(土地+建物),基隆市信義區月眉路９２巷４８號,74.5,住,,,1130808,土地2建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0640604,83.55,0,0,0,無,無,2500000,29922,,0.0,0,,RPPOMLLLQHJGFDC97DA,83.55,0.0,0.0,無,
七堵區,房地(土地+建物),基隆市七堵區福二街１５４巷９號,8.57,住,,,1130808,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690209,24.63,6,2,2,有,無,1800000,73082,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLMLQHJGFDC97DA,24.63,0.0,0.0,無,
中正區,土地,港濱段1626-1地號,136.67,都市：其他:道路用地,,,1130812,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,7317,,0.0,0,,RPQNMLMLQHJGFDC18EA,0.0,0.0,0.0,無,0007
中山區,房地(土地+建物),基隆市中山區復興路３９９之３號,31.41,住,,,1130803,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680319,79.26,4,0,4,有,無,3670000,46303,,0.0,0,,RPQNMLKLQHJGFDC87DA,79.26,0.0,0.0,無,0008
信義區,房地(土地+建物)+車位,基隆市信義區東峰街１１７號５樓,61.42,住,,,1130801,土地1建物1車位1,五層，六層，七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130409,218.49,4,2,3,有,有,14000000,64076,坡道平面,34.22,0,,RPSOMLMLQHJGFDC38DA,122.75,0.0,12.06,有,0009
中山區,房地(土地+建物)+車位,基隆市中山區復興路２４５號七樓之２,12.45,商,,,1130818,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130116,110.59,2,1,1,有,有,10250000,92685,坡道平面,29.66,0,,RPRPMLMLQHJGFDC38DA,45.1,2.82,4.9,有,0010
中山區,房地(土地+建物)+車位,基隆市中山區復興路２４３號八樓之６,12.72,商,,,1130801,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130116,111.86,2,2,1,有,有,10300000,92079,坡道平面,29.66,0,,RPXNMLNLQHJGFDC88DA,46.51,2.54,4.52,有,0011
仁愛區,土地,成功段1277地號,13.5,都市：其他:住宅區,,,1130802,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,111111,,0.0,0,未登記建物；,RPXPMLPKQHJGFDC56DA,0.0,0.0,0.0,無,
安樂區,建物,基隆市安樂區新西街４巷５４號,0.0,,,,1130819,土地0建物1車位0,全,一層,透天厝,住家用,磚造,0521220,45.6,0,0,0,無,無,450000,9868,,0.0,0,建物坐落地號：保定段708地號；瑕疵物件；,RPVNMLMLQHJGFDC58DA,45.6,0.0,0.0,無,
中正區,房地(土地+建物),基隆市中正區中正路１２之５號２樓,16.83,商,,,1130801,土地4建物1車位0,二層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700717,87.42,0,0,0,無,無,6500000,74354,,0.0,0,陽台外推；,RPTOMLPJQHJGFDC58DA,83.16,0.0,4.26,無,
仁愛區,房地(土地+建物),基隆市仁愛區愛一路８號３樓之１,24.26,商,,,1130802,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760218,96.78,2,1,2,有,有,9500000,98161,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPSNMLQLQHJGFDC68DA,69.84,0.0,9.59,有,
中山區,房地(土地+建物),基隆市中山區德安路８７號,17.72,住,,,1130807,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0680511,46.59,2,1,2,有,無,4000000,85855,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLRLQHJGFDC56DA,46.59,0.0,0.0,無,
安樂區,房地(土地+建物),基隆市安樂區基金一路１１０之４０號,27.8,住,,,1130805,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711218,92.28,2,1,1,有,無,3000000,32510,,0.0,0,,RPXNMLRLQHJGFDC66DA,89.85,0.0,2.43,無,
安樂區,土地,觀音段384地號,37.88,住,,,1130802,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1050000,27719,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPOOMLRLQHJGFDC48DA,0.0,0.0,0.0,無,
暖暖區,土地,新溪西股段50地號,502.25,都市：其他:墳墓用地,,,1130806,土地7建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3576200,7120,,0.0,0,,RPPNMLRLQHJGFDC58EA,0.0,0.0,0.0,無,0012
中山區,房地(土地+建物),基隆市中山區復興路３３４巷１１號２樓之１２,10.43,住,,,1130804,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970701,29.939999999999998,1,0,1,有,有,3000000,100200,,0.0,0,,RPQOMLRLQHJGFDC68DA,19.22,0.0,2.3,有,0013
暖暖區,土地,源遠段1257-2地號,32.0,住,,,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,46875,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLSLQHJGFDC76EA,0.0,0.0,0.0,無,
中正區,房地(土地+建物),基隆市中正區中船路１４巷５２號,60.0,住,,,1130820,土地1建物1車位0,全,一層,透天厝,住家用,木造,,30.99,2,2,2,有,無,2800000,90352,,0.0,0,未登記建物；,RPRNMLNLQHJGFDC28DA,30.99,0.0,0.0,無,
信義區,土地,東信段三小段1-25地號,297.95,商,,,1130802,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,63777779,214055,,0.0,0,政府機關標讓售；,RPXNMLSLQHJGFDC76DA,0.0,0.0,0.0,無,
中山區,房地(土地+建物)+車位,基隆市中山區復興路２１５號９樓之６,12.53,商,,,1130801,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1111201,109.23,2,2,1,有,有,11250000,102994,坡道平面,27.14,0,,RPQNMLTLQHJGFDC78DA,46.4,2.54,4.51,有,0014
七堵區,土地,溪頭段198地號,193.11,都市：其他:倉儲區,,,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9637650,49908,,0.0,0,,RPQNMLTLQHJGFDC88EA,0.0,0.0,0.0,無,0015
七堵區,土地,溪頭段51地號,28.5,都市：其他:倉儲區,,,1130806,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1422630,49917,,0.0,0,,RPRNMLTLQHJGFDC98EA,0.0,0.0,0.0,無,0016
