編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPPNMLTKKHJGFDN09CB,坡道平面,1550000,26.19,地下一樓
RPPNMLPKKHJGFAN38CB,坡道平面,1400000,35.00,地下一樓
RPQNMLQLKHJGFBN78CB,一樓平面,0,,一樓
RPRNMLQLKHJGFBN88CB,一樓平面,0,,一樓
RPPNMLQLKHJGFBN68CB,一樓平面,0,,一樓
RPSNMLQLKHJGFBN98CB,一樓平面,0,,一樓
RPQNMLNLKHJGFCN58CB,坡道平面,1400000,31.00,地下一樓
RPPNMLMLKHJGFCN38CB,坡道平面,1300000,31.00,地下二樓
RPPNMLSLKHJGFCN98CB,一樓平面,0,,一樓
RPRNMLTLKHJGFFN96CB,升降機械,580000,,一樓
RPSNMLTLKHJGFFN07CB,升降機械,780000,,一樓
RPPNMLRLKHJGFAN68CB,坡道平面,1650000,31.49,地下三樓
RPUNMLKLKHJGFAN48CB,坡道平面,1700000,28.95,地下二樓
RPUNMLKLKHJGFAN48CB,坡道平面,1700000,28.95,地下二樓
RPSNMLKLKHJGFAN28CB,坡道機械,550000,24.63,地下四樓
RPXNMLKLKHJGFAN78CB,坡道平面,1700000,28.95,地下二樓
RPXNMLKLKHJGFAN78CB,坡道平面,1700000,28.95,地下二樓
RPQNMLPJLHJGFAN48CB,坡道平面,1700000,28.95,地下二樓
RPPNMLPJLHJGFAN38CB,坡道平面,1700000,28.95,地下二樓
RPRNMLPJLHJGFAN58CB,坡道平面,1500000,28.95,地下三樓
RPRNMLLJLHJGFDN48CB,一樓平面,0,12.75,一樓
RPQNMLLJLHJGFDN38CB,一樓平面,1100000,22.61,一樓
RPQNMLRLKHJGFDN09CB,一樓平面,800000,13.23,一樓
RPSNMLPJLHJGFAN68CB,坡道平面,1800000,28.95,地下一樓
RPSNMLPJLHJGFAN68CB,坡道平面,1800000,28.95,地下一樓
RPTNMLPJLHJGFAN78CB,坡道平面,1800000,28.95,地下一樓
RPTNMLPJLHJGFAN78CB,坡道平面,1800000,28.95,地下一樓
RPVNMLPJLHJGFAN98CB,坡道平面,1700000,28.95,地下二樓
RPVNMLPJLHJGFAN98CB,坡道平面,1700000,28.95,地下二樓
RPUNMLPJLHJGFAN88CB,坡道平面,1700000,28.95,地下二樓
RPPNMLPJLHJGFDN68CB,坡道機械,700000,7.61,一樓
RPPNMLQJLHJGFDN78CB,坡道平面,1450000,26.24,地下二樓
RPQNMLQJLHJGFDN88CB,坡道機械,1100000,18.67,地下二樓
RPPNMLRJLHJGFEN98CB,升降機械,650000,14.70,一樓
RPPNMLSJLHJGFAN68CB,一樓平面,1400000,24.00,一樓
RPQNMLOJLHJGFGN98CB,一樓平面,800000,13.50,一樓
RPPNMLLKLHJGFAN08CB,坡道平面,1500000,26.61,地下二樓
RPPNMLLKLHJGFDN38CB,坡道機械,1050000,8.51,地下一樓
RPQNMLLKLHJGFDN48CB,坡道平面,1550000,26.81,地下一樓
RPPNMLMKLHJGFAN18CB,坡道平面,1800000,32.00,地下二樓
RPPNMLMKLHJGFDN48CB,坡道平面,1550000,26.19,地下一樓
RPRNMLMKLHJGFDN68CB,坡道平面,1450000,26.19,地下一樓
RPQNMLMKLHJGFDN58CB,坡道平面,1650000,27.44,地下一樓
RPRNMLQJLHJGFHN76CB,一樓平面,1200000,13.75,一樓
RPPNMLQLKHJGFHN66CB,一樓平面,0,13.75,一樓
RPSNMLMKLHJGFDN78CB,坡道機械,1100000,18.67,地下二樓
RPQNMLQJLHJGFHN66CB,一樓平面,1200000,13.75,一樓
RPQNMLQLKHJGFHN76CB,一樓平面,0,13.75,一樓
RPPNMLTLKHJGFHN96CB,一樓平面,1200000,19.84,一樓
RPTNMLTLKHJGFHN37CB,一樓平面,0,,一樓
RPPNMLRJLHJGFBN78DB,一樓平面,0,13.75,一樓
RPSNMLNKLHJGFAN58CB,坡道機械,550000,11.10,地下二樓
RPUNMLNKLHJGFAN78CB,坡道機械,1150000,26.59,地下三樓
RPWNMLNKLHJGFAN98CB,坡道機械,750000,26.59,地下三樓
RPVNMLNKLHJGFAN88CB,坡道平面,1750000,31.19,地下二樓
RPTNMLNKLHJGFAN68CB,坡道平面,1850000,31.19,地下一樓
RPXNMLNKLHJGFAN09CB,坡道平面,1650000,31.19,地下三樓
RPQNMLOKLHJGFAN48CB,坡道平面,1750000,31.19,地下二樓
RPRNMLOKLHJGFAN58CB,坡道機械,980000,25.69,地下三樓
RPUNMLOKLHJGFAN88CB,坡道機械,750000,26.59,地下三樓
RPVNMLOKLHJGFAN98CB,坡道機械,750000,26.59,地下三樓
RPPNMLOKLHJGFDN68CB,坡道平面,1550000,26.24,地下一樓
RPQNMLOKLHJGFDN78CB,坡道平面,1550000,27.44,地下二樓
RPTNMLOKLHJGFAN78CB,坡道機械,750000,25.69,地下三樓
RPSNMLOKLHJGFDN98CB,坡道機械,1100000,18.67,地下二樓
RPWNMLOKLHJGFAN09CB,坡道機械,750000,26.59,地下三樓
RPXNMLOKLHJGFAN56CB,坡道機械,750000,25.69,地下三樓
RPSNMLOKLHJGFAN68CB,坡道機械,750000,26.59,地下三樓
RPOOMLOKLHJGFAN38CB,坡道機械,750000,25.69,地下三樓
RPWNMLOKLHJGFDN76CB,坡道平面,1500000,39.56,地下一樓
RPXNMLOKLHJGFDN86CB,坡道平面,1500000,39.56,地下一樓
RPVNMLOKLHJGFDN66CB,坡道平面,1500000,39.56,地下一樓
RPOOMLOKLHJGFDN68CB,一樓平面,1500000,36.27,一樓
RPQNMLOKLHJGFFN98CB,一樓平面,1250000,19.90,一樓
RPPOMLOKLHJGFDN78CB,一樓平面,850000,29.08,一樓
RPPNMLPKLHJGFAN48CB,坡道平面,1850000,31.19,地下一樓
RPQOMLOKLHJGFDN88CB,一樓平面,850000,29.08,一樓
RPQNMLPKLHJGFAN58CB,坡道機械,750000,25.69,地下三樓
RPRNMLPKLHJGFAN68CB,坡道平面,1650000,31.19,地下三樓
RPTNMLPKLHJGFAN88CB,坡道機械,920000,15.72,地下二樓
RPTNMLPKLHJGFAN88CB,坡道機械,780000,15.72,地下二樓
RPSNMLPKLHJGFAN78CB,坡道機械,920000,15.72,地下二樓
RPQNMLPKLHJGFHN66CB,一樓平面,1300000,19.84,一樓
RPRNMLPKLHJGFBN88DB,坡道機械,750000,11.26,地下二樓
RPPNMLPKLHJGFBN68DB,坡道機械,750000,11.26,地下二樓
RPPNMLPKLHJGFEN88CB,其他,700000,12.03,一樓
RPQNMLQKLHJGFAN68CB,坡道機械,980000,25.69,地下三樓
RPPNMLQKLHJGFAN58CB,坡道平面,1750000,31.19,地下二樓
RPRNMLQKLHJGFAN78CB,坡道機械,750000,26.59,地下三樓
RPUNMLQKLHJGFAN09CB,坡道平面,1750000,31.19,地下二樓
RPSNMLQKLHJGFAN88CB,坡道平面,1650000,31.19,地下三樓
RPVNMLQKLHJGFAN56CB,坡道平面,1750000,31.19,地下二樓
RPWNMLQKLHJGFAN66CB,坡道機械,750000,26.59,地下三樓
RPTNMLQKLHJGFAN98CB,坡道機械,980000,26.59,地下三樓
RPXNMLQKLHJGFAN76CB,坡道平面,1850000,31.19,地下一樓
RPPNMLSKLHJGFAN78CB,坡道平面,1800000,28.95,地下一樓
RPPNMLSKLHJGFAN78CB,坡道平面,1800000,28.95,地下一樓
RPPNMLQKLHJGFBN68CB,坡道平面,950000,26.23,地下二樓
RPQNMLSKLHJGFAN88CB,坡道平面,1700000,28.95,地下二樓
RPQNMLSKLHJGFAN88CB,坡道平面,1700000,28.95,地下二樓
RPSNMLSKLHJGFAN09CB,坡道平面,1700000,28.95,地下二樓
RPTNMLSKLHJGFAN56CB,坡道平面,1700000,28.95,地下二樓
RPTNMLSKLHJGFAN56CB,坡道平面,1700000,28.95,地下二樓
RPUNMLSKLHJGFAN66CB,坡道平面,1800000,28.95,地下一樓
RPWNMLSKLHJGFAN86CB,坡道機械,920000,15.72,地下二樓
RPRNMLSKLHJGFAN98CB,坡道平面,1700000,28.95,地下二樓
RPVNMLSKLHJGFAN76CB,坡道平面,1350000,26.61,地下二樓
RPVNMLSKLHJGFAN76CB,坡道平面,1350000,26.61,地下二樓
RPXNMLSKLHJGFAN96CB,坡道機械,920000,15.72,地下二樓
RPPNMLSKLHJGFDN09CB,其他,1250000,12.83,一樓
RPQNMLSKLHJGFDN56CB,其他,1250000,12.83,一樓
RPSNMLSKLHJGFDN76CB,坡道機械,1050000,8.51,地下一樓
