鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
大寮區,土地,六合段250地號,23.86,農,,,1131201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,649620,27226,,0.0,0,,RPPNMLMJKIJGFLE28DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),高雄市林園區力行路５５號,38.0,住,,,1131201,土地1建物1車位0,全,一層,透天厝,住家用,磚石造,0490701,28.83,0,0,0,無,無,650000,22546,,0.0,0,,RPPNMLOJKIJGFLE58EA,12.59,16.24,0.0,無,00001
內門區,土地,菜公坑段470地號,61.72,,一般農業區,甲種建築用地,1131203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,466750,7562,,0.0,0,農作物；,RPPNMLNJKIJGFHE97DA,0.0,0.0,0.0,無,
大寮區,土地,前庄段599地號,139.62,都市：其他:道路用地,,,1131201,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,21487,,0.0,0,,RPRNMLMJKIJGFLE48DA,0.0,0.0,0.0,無,
岡山區,房地(土地+建物)+車位,高雄市岡山區勵志二路５２號七樓之１,36.63,住,,,1131201,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950512,185.39,3,2,2,有,有,13000000,70122,坡道平面,0.0,0,,RPXNMLQJKIJGFFE88DA,102.99,0.0,13.49,有,
三民區,土地,中華段一小段926地號,93.0,工,,,1131202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12555000,135000,,0.0,0,政府機關標讓售；,RPPNMLPJKIJGFDE87EA,0.0,0.0,0.0,無,
小港區,房地(土地+建物),高雄市小港區桂田街２６１號三樓之１,14.52,住,,,1131101,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810916,88.22,3,1,1,有,有,4860000,55090,,0.0,0,地政士費用全部由買方支付含地政士服務費9000元；,RPUOMLLJJIJGFCE77DA,61.13,0.0,8.77,有,
美濃區,土地,新吉洋段608地號,2798.53,,特定農業區,農牧用地,1131102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5200000,1858,,0.0,0,新吉洋段608地號成交價:新台幣3045790元      新吉洋段609地號成交價:新台幣2154210元      兩筆成交價總計:新臺幣5200000元,RPPNMLLJJIJGFKE97DA,0.0,0.0,0.0,無,00002
美濃區,土地,新吉洋段377-1地號,1125.08,,特定農業區,農牧用地,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,889,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSJJIJGFKE88EA,0.0,0.0,0.0,無,
