鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
卓蘭鎮,土地,食水坑段10-5地號,3895.5,,山坡地保育區,農牧用地,1040709,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,1540,,0.0,0,,RPPNMLPJQHKFFAK48CA,0.0,0.0,0.0,,
卓蘭鎮,土地,食水坑段10-1地號,2578.51,,山坡地保育區,農牧用地,1040701,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,1357,,0.0,0,,RPQNMLPJQHKFFAK58CA,0.0,0.0,0.0,,
大湖鄉,土地,興榮段314-117地號,8425.0,,山坡地保育區,農牧用地,1040710,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3990000,474,,0.0,0,,RPPNMLMLQHKFFAK38CA,0.0,0.0,0.0,,
卓蘭鎮,土地,酸柑湖段1197地號,5872.12,,山坡地保育區,農牧用地,1040709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,1022,,0.0,0,,RPPNMLQLQHKFFAK78CA,0.0,0.0,0.0,,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗巿上苗里１６鄰站前１號十五樓之四,8.17,商,,,1040719,土地1建物1車位0,十五層,,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0800531,100.16,1,0,0,有,有,1880000,18770,坡道機械,0.0,0,,RPSNMLOJQHKFFBK78CA,63.09,0.0,0.0,,
苗栗市,土地,大坪段542地號,4703.72,,山坡地保育區,農牧用地,1040526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4880000,1037,,0.0,0,親等間之特殊交易，不動產權利人共有7人，含未登記建物,RPUNMLOJQHKFFBK98CA,0.0,0.0,0.0,,
公館鄉,土地,出礦坑段343-3地號,2521.8,,山坡地保育區,農牧用地,1040630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,960000,381,,0.0,0,,RPXNMLOJQHKFFBK66CA,0.0,0.0,0.0,,
公館鄉,土地,出礦坑段343-7地號,2521.8,,山坡地保育區,農牧用地,1040630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,960000,381,,0.0,0,,RPOOMLOJQHKFFBK48CA,0.0,0.0,0.0,,
頭屋鄉,土地,明德段33-3地號,10000.0,,山坡地保育區,農牧用地,1040626,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,1000,,0.0,0,,RPPNMLPJQHKFFBK58CA,0.0,0.0,0.0,,
苗栗市,房地(土地+建物),苗栗縣苗栗巿文山里８鄰文發路１６５巷１３號,126.26,住,,,1040406,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040605,183.46,4,2,4,有,無,8500000,46332,,0.0,0,,RPUNMLPJQHKFFBK09CA,168.58,0.0,14.88,,
公館鄉,土地,中義段381地號,1339.45,,特定農業區,農牧用地,1040721,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1850000,1381,,0.0,0,,RPPOMLPJQHKFFBK68CA,0.0,0.0,0.0,,
苗栗市,房地(土地+建物),苗栗縣苗栗巿恭敬里８鄰中正路１０９０號三樓之五十三,4.53,住,,,1040717,土地3建物1車位0,三層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960716,35.46,0,0,0,無,有,1210000,34123,,0.0,0,,RPQNMLRLQHKFFBK09CA,19.18,0.0,4.31,,
苗栗市,房地(土地+建物),苗栗縣苗栗巿恭敬里８鄰中正路１０９０號六樓之二十,4.76,住,,,1040722,土地3建物1車位0,六層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960716,37.33,0,0,0,無,有,1000000,26788,,0.0,0,,RPRNMLRLQHKFFBK56CA,20.77,0.0,4.17,,
通霄鎮,土地,通平段1068地號,6420.89,,一般農業區,農牧用地,1040723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4400000,685,,0.0,0,,RPQNMLOJQHKFFCK68CA,0.0,0.0,0.0,,
苑裡鎮,土地,福田段1054地號,185.3,農,,,1040723,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,2698,,0.0,0,,RPPNMLQJQHKFFCK78CA,0.0,0.0,0.0,,
苑裡鎮,土地,啟心段120地號,234.01,,特定農業區,農牧用地,1040710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,660000,2820,,0.0,0,向政府機關承購之案件。重劃區抵費地,RPQNMLQJQHKFFCK88CA,0.0,0.0,0.0,,
後龍鎮,土地,苦苓腳段3965地號,4635.0,,特定農業區,農牧用地,1040710,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14020000,3025,,0.0,0,因有土地改良情形.,RPQNMLKKQHKFFDK48CA,0.0,0.0,0.0,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮開元里３鄰平等街一段７０號十二樓之五,18.02,住,,,1040710,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030929,173.81,3,2,2,有,有,7500000,43151,坡道平面,0.0,0,,RPPNMLLKQHKFFDK48CA,95.21,2.96,15.76,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮營盤里２鄰建智街４號三樓,41.0,住,,,1040702,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800727,160.23,3,2,2,有,無,5000000,31205,坡道平面,0.0,0,,RPSNMLQJQHKFFDK56CA,112.32,0.0,9.0,,
竹南鎮,土地,公義段279地號,432.36,工,,,1040428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14125200,32670,,0.0,0,,RPSNMLLJRHKFFDK78CA,0.0,0.0,0.0,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮天文里１鄰龍山路二段２號,252.0,住,,,1040623,土地1建物5車位3,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031031,761.4000000000001,15,2,17,有,無,48000000,63042,坡道平面,65.52,0,,RPXNMLOJRHKFFDK96CA,531.17,0.0,57.16,,
銅鑼鄉,土地,天神段1035-1地號,225.1,,特定農業區,甲種建築用地,1040725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1288161,5723,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLOJQHKFFEK78CA,0.0,0.0,0.0,,
銅鑼鄉,土地,新雞隆段1134-19地號,211.0,,山坡地保育區,丙種建築用地,1040724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,13270,,0.0,0,含未辦保存登記之建物,RPSNMLPJQHKFFEK56CA,0.0,0.0,0.0,,
銅鑼鄉,土地,朝西段1021-4地號,619.68,農,,,1040702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,807,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLPJQHKFFEK66CA,0.0,0.0,0.0,,
西湖鄉,土地,三湖段612地號,7036.0,,山坡地保育區,農牧用地,1040603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,227,,0.0,0,,RPUNMLQJQHKFFEK86CA,0.0,0.0,0.0,,
銅鑼鄉,土地,三座厝段353-540地號,605.0,,山坡地保育區,丙種建築用地,1040722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1830000,3025,,0.0,0,,RPPNMLRJQHKFFEK09CA,0.0,0.0,0.0,,
銅鑼鄉,土地,芎蕉灣段722-3地號,3078.0,,山坡地保育區,農牧用地,1040724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6535645,2123,,0.0,0,,RPRNMLRKQHKFFEK76CA,0.0,0.0,0.0,,
銅鑼鄉,房地(土地+建物),苗栗縣銅鑼鄉朝陽村６鄰朝北３９之１號,3090.0,,山坡地保育區,農牧用地,1040724,土地1建物1車位0,全,一層,透天厝,見其他登記事項,見其他登記事項,0931021,249.66,2,2,2,有,無,9382447,37581,,0.0,0,,RPSNMLRKQHKFFEK86CA,249.66,0.0,0.0,,
頭份市,房地(土地+建物),苗栗縣頭份鎮頭份鎮田寮里１８鄰蘆竹路３６４巷３６號,84.95,住,,,1040723,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0870304,236.76,4,3,3,有,無,8200000,34634,,0.0,0,,RPPNMLOJQHKFFFK88CA,198.96,32.38,5.42,,
頭份市,房地(土地+建物),苗栗縣頭份鎮上興里１２鄰永泰街３巷１２號,85.36,,山坡地保育區,丙種建築用地,1040713,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0860827,169.95,4,2,3,有,有,3720000,21889,,0.0,0,,RPQNMLOJQHKFFFK98CA,146.61,23.34,0.0,,
頭份市,房地(土地+建物),苗栗縣頭份鎮田寮里２４鄰華夏路８２巷１３號,13.87,住,,,1040720,土地1建物1車位0,一層，騎樓,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820628,64.16,1,1,1,有,有,1520000,23691,,0.0,0,,RPSNMLOJQHKFFFK56CA,56.02,0.0,0.0,,
南庄鄉,土地,四灣段295地號,2934.0,,山坡地保育區,農牧用地,1040702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6680000,2277,,0.0,0,,RPUNMLOJQHKFFFK76CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮忠孝里１２鄰忠孝一路６９巷１弄８號三樓,24.0,住,,,1040718,土地2建物1車位2,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011212,145.89,3,2,1,有,有,6680000,45788,坡道平面,38.17,0,1.本交易汽車位及機車位各1個2.買方支付增值稅＄26958元,RPWNMLOJQHKFFFK96CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮後庄里２１鄰公園三街５８號五樓,14.16,住,,,1040715,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040616,131.65,3,2,2,有,無,5790000,45263,坡道平面,13.23,430000,,RPOOMLOJQHKFFFK88CA,76.18,2.15,5.39,,
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮後庄里２１鄰公北二路１０１號八樓,23.28,住,,,1040715,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040616,208.98000000000002,4,2,2,有,無,10050000,50871,坡道平面,28.13,850000,,RPPOMLOJQHKFFFK98CA,112.15,1.82,13.61,,
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮後庄里２１鄰公園三街５８號十三樓,14.16,住,,,1040715,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040616,117.18,2,2,2,有,無,6680000,57006,坡道平面,13.23,0,,RPWNMLPJQHKFFFK07CA,76.18,2.15,5.39,,
頭份市,土地,永貞段454-2地號,19.82,工,,,1040722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,30272,,0.0,0,親友關係間之交易，未訂立私契。,RPROMLQJQHKFFFK76CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮後庄里２１鄰公園三街５６號十二樓,18.92,住,,,1040715,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040616,169.18,3,2,2,有,無,8100000,50568,坡道平面,24.82,800000,,RPPNMLSJQHKFFFK66CA,95.38,0.0,6.25,,
苗栗市,房地(土地+建物),苗栗縣苗栗巿福星里啟賢街9巷19號,94.92,住,,,1040703,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,121.22,4,2,2,有,無,5800000,47847,,0.0,0,,RPQNMLSLQHKFFBK66DA,119.18,0.0,2.04,,
苗栗市,房地(土地+建物),苗栗縣苗栗巿高苗里28鄰松園369號,89.0,,山坡地保育區,丙種建築用地,1040705,土地1建物1車位0,全,,透天厝,住家用,鋼筋混凝土造,,144.22,5,1,2,有,無,3000000,20802,,0.0,0,,RPRNMLLJRHKFFBK58DA,131.01,7.73,5.48,,
銅鑼鄉,土地,九湖南段107-2地號,19.57,,,,1040707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,4088,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLQJQHKFFEK56DA,0.0,0.0,0.0,,
竹南鎮,土地,東平段416-5地號,3.34,商,,,1040622,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,252738,75670,,0.0,0,向政府機關承購之案件。,RPQOMLOJQHKFFDK98DA,0.0,0.0,0.0,,
頭份市,土地,尖下段246地號,62.02,,特定農業區,交通用地,1040623,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,187600,3025,,0.0,0,,RPSNMLQJQHKFFFK76CA,0.0,0.0,0.0,,
三灣鄉,土地,銅鑼圈段大銅鑼圈小段77-19地號,1200.0,,一般農業區,農牧用地,1040625,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1667,,0.0,0,含未登記建物2戶。,RPTNMLQJQHKFFFK86CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮後庄里２１鄰公北二路１０３號十三樓,23.27,住,,,1040715,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040616,207.79000000000002,4,2,2,有,無,10600000,54269,坡道平面,28.13,850000,,RPQOMLOJQHKFFFK09CA,111.82,0.73,13.87,,
頭份市,土地,湳湖段462-6地號,32.26,農,,,1040724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,4650,,0.0,0,,RPSNMLPJQHKFFFK66CA,0.0,0.0,0.0,,
