鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
八德區,房地(土地+建物),桃園市八德區建國路６３１巷８號,33.4,,一般農業區,甲種建築用地,1140301,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0890919,78.05,4,3,2,有,無,4000000,51249,,0.0,0,,RPSNMLPJLHKGFFH68DA,71.57,0.0,6.48,無,
中壢區,土地,山上段589地號,1125.0,,特定農業區,農牧用地,1140203,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20000000,17778,,0.0,0,,RPSNMLRJKHKGFBH38DA,0.0,0.0,0.0,無,00001
桃園區,土地,桃園段長美小段86-14地號,7.32,住,,,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,273224,,0.0,0,畸零地或有合併使用效益；,RPSPMLPJKHKGFAH28DA,0.0,0.0,0.0,無,00002
中壢區,土地,仁德段181-3地號,2.96,農,,,1140205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,180000,60811,,0.0,0,,RPRRMLOJKHKGFBH38DA,0.0,0.0,0.0,無,00003
大溪區,土地,三層段三層小段1433-1地號,559.0,,風景區,農牧用地,1140203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4227438,7563,,0.0,0,本不動產交易買方另外支付共計15萬195元之土地增值稅款。親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJKHKGFCH28DA,0.0,0.0,0.0,無,
八德區,房地(土地+建物),桃園市八德區和平路６２１巷２４弄３號,24.49,,鄉村區,乙種建築用地,1140202,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0801128,45.42,4,2,4,有,無,2500000,55042,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLRJKHKGFFH58DA,45.42,0.0,0.0,無,
觀音區,土地,草福段299地號,571.01,住,,,1140203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,37482524,65643,,0.0,0,政府機關標讓售；,RPTNMLLKKHKGFBH97DA,0.0,0.0,0.0,無,
觀音區,土地,富溪段553地號,510.96,商,,,1140203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,41809941,81826,,0.0,0,政府機關標讓售；,RPUNMLLKKHKGFBH08DA,0.0,0.0,0.0,無,
大園區,土地,福海段974地號,8.12,住,,,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2900000,357143,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLQJKHKGFEH88DA,0.0,0.0,0.0,無,00004
