鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
太平區,房地(土地+建物)+車位,臺中市太平區新平路三段,31.33,住,,,1121111,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.52,3,2,2,有,無,15050000,114983,坡道平面,32.72,1850000,,RPUNMLLKJIIGFJB08CB,大毅頌幸福,7F-C號,
北屯區,房地(土地+建物)+車位,臺中市北屯區天津路與北平路與興安路街口,17.32,商,,,1121113,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.17,3,2,2,有,無,24670000,160348,坡道平面,25.79,2000000,,RPPOMLNKJIIGFBB07CB,德鑫一璟,F棟11號,
西屯區,房地(土地+建物)+車位,臺中市西屯區玉門路,31.76,住,,,1121111,土地1建物1車位2,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,263.25,3,2,2,有,無,38570000,178833,坡道平面,71.06,4200000,,RPVNMLNKJIIGFCB67CB,磐鈺雲詠,D棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區榮泉路與健行北路口,14.63,商,,,1121112,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.13,2,2,1,有,無,12860000,126658,坡道平面,28.65,1780000,,RPTOMLNKJIIGFIB18CB,坤悅夢想+,D棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵五路與站區一路交叉路口,14.25,商,,,1121111,土地1建物1車位1,八層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.33,3,2,2,有,無,16880000,130930,坡道平面,27.3,1950000,,RPOQMLNKJIIGFIB87CB,新高鐵,A棟A07-08F號,
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵五路與站區一路交叉路口,9.4,商,,,1121111,土地1建物1車位1,九層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.48,2,2,1,有,無,11930000,137404,坡道平面,27.3,1600000,,RPPQMLNKJIIGFIB97CB,新高鐵,A棟A08-09F號,
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵五路與站區一路交叉路口,9.24,商,,,1121111,土地1建物1車位1,五層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.09,2,2,1,有,無,11630000,137281,坡道平面,27.3,1500000,,RPQQMLNKJIIGFIB08CB,新高鐵,A棟A11-05F號,
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵五路與站區一路交叉路口,14.55,商,,,1121111,土地1建物1車位1,十三層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.99,3,2,2,有,無,18040000,137030,坡道平面,27.3,2050000,,RPRQMLNKJIIGFIB18CB,新高鐵,A棟A06-13F號,
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵五路與站區一路交叉路口,9.4,商,,,1121111,土地1建物1車位1,十二層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.48,2,2,1,有,無,12330000,140064,坡道平面,27.3,1800000,,RPSQMLNKJIIGFIB28CB,新高鐵,B棟B08-12F號,
