鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
桃園區,土地,建新段1地號,1.14,住,,,1130304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,153000,134211,,0.0,0,,RPRPMLPJLHJGFAH18DA,0.0,0.0,0.0,無,
桃園區,房地(土地+建物),桃園市桃園區大豐路１１號七樓,19.84,工,,,1130301,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830305,110.79,3,2,2,有,無,4800000,43325,,0.0,0,,RPVOMLQJLHJGFAH58DA,78.25,0.0,6.29,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路一段１２１巷１２號九樓,35.44,住,,,1130203,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000909,218.57999999999998,3,2,2,有,有,20000000,91500,坡道平面,0.0,0,贈熱水器.瓦斯爐.沙發組.冷氣X5.廚具.流理臺.抽油煙機,RPPNMLOKKHJGFAH67DA,97.45,8.56,15.96,有,
桃園區,土地,延壽段1056-2地號,8.45,住,,,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1533660,181498,,0.0,0,,RPUOMLQKKHJGFAH48DA,0.0,0.0,0.0,無,
桃園區,土地,延壽段1056地號,8.22,住,,,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1491960,181504,,0.0,0,,RPXOMLQKKHJGFAH78DA,0.0,0.0,0.0,無,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區永昌路５１巷２５號三樓,39.8,住,,,1130202,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120627,144.0,3,2,2,有,有,11130000,74447,坡道平面,15.99,1600000,,RPSNMLRKKHJGFCH48DA,82.17,0.0,8.01,有,
中壢區,房地(土地+建物),桃園市中壢區中平路１３７號八樓之７,3.01,商,,,1130202,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0851128,35.839999999999996,1,1,1,有,有,3290000,91797,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKKHJGFBH18EA,21.02,0.0,4.72,有,00001
桃園區,車位,桃園市桃園區同德五街２號等,0.0,,,,1130206,土地0建物1車位1,,,其他,,,,27.2,0,0,0,無,有,2500000,,坡道平面,27.2,2500000,建物坐落地號：同德段26地號；僅車位交易；,RPSWMLQKKHJGFAH09DA,0.0,0.0,0.0,有,00002
大溪區,房地(土地+建物),桃園市大溪區天祥街３８巷１７號二樓,23.75,住,,,1130205,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820727,136.85,4,2,2,有,有,6200000,45305,,0.0,0,,RPPNMLKKKHJGFCH47DA,96.23,0.0,12.26,有,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山三街９５號４樓之３,23.21,住,,,1130201,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841117,167.47,3,2,2,有,有,6000000,35827,坡道平面,0.0,0,,RPXOMLRKKHJGFDH56DA,85.91,1.47,5.56,有,
桃園區,房地(土地+建物),桃園市桃園區門街６１巷５之３號,19.0,住,,,1130205,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710413,55.58,2,1,1,有,無,2000000,35984,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRKKHJGFAH28EA,55.58,0.0,0.0,無,00003
龜山區,房地(土地+建物),桃園市龜山區三民路９６號,37.0,住,,,1130201,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0610120,51.3,4,1,3,有,無,6300000,122807,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRKKHJGFHH88EA,51.3,0.0,0.0,無,
桃園區,房地(土地+建物),桃園市桃園區福山街９２之１號四樓,17.19,住,,,1130201,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810525,61.37,1,2,1,有,有,5600000,91250,,0.0,0,,RPURMLTKKHJGFAH09DA,46.62,0.0,5.31,有,00004
蘆竹區,房地(土地+建物),桃園市蘆竹區中正路２５號二十三樓之１１,3.18,住,,,1130202,土地1建物1車位0,二十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860122,45.550000000000004,1,0,1,有,有,4800000,105379,,0.0,0,,RPPOMLKLKHJGFEH87DA,29.76,2.66,0.0,有,00005
龍潭區,房地(土地+建物)+車位,桃園市龍潭區民有一街２３３之９號九樓,14.6,商,,,1130201,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1110614,93.18,0,0,1,有,有,5480000,74500,坡道機械,23.65,300000,,RPRNMLTKKHJGFCH68EA,35.4,0.0,7.72,有,
