鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
新竹市,租賃房屋,新竹市新竹市香村路１２１巷２９號,0.0,,,,1130511,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0640601,16.53,6,0,6,有,有,有,7000,423,,0.0,0,租金總額含水費；網路費；,RPUNMLPKNHJGFAO76CC,分租套房,無,1130512~1140511,無,冷氣、熱水器、冰箱,一般代管
新竹市,租賃房屋+車位,新竹市新竹市東區藝術路１號２樓之１０,0.0,,,,1130516,土地0建物1車位1,二層,6,華廈(10層含以下有電梯),閭鄰商業中心,鋼筋混凝土造,1111115,142.56,3,2,2,有,有,有,35500,249,坡道平面,30.72,0,租金總額含管理費；,RPPNMLKLNHJGFAO48CC,整棟(戶)出租,有,1130516~1140515,有,冷氣、熱水器、洗衣機、電視機、冰箱,
新竹市,租賃房屋,新竹市新竹市竹蓮街１６３-２號及１６３-２號二至四樓,0.0,,,,1130516,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0700120,13.22,23,0,23,有,無,有,6500,492,,0.0,0,租金總額含管理費；水費；網路費；其他有線電視費；續租案件；,RPRNMLLLNHJGFAO78CC,分租套房,無,1130601~1140531,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般轉租
新竹市,租賃房屋,新竹市新竹市竹蓮街１６３-２號及１６３-２號二至四樓,0.0,,,,1130516,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0700120,13.22,23,0,23,有,無,有,5800,439,,0.0,0,租金總額含水費；網路費；其他有線電視費；,RPSNMLLLNHJGFAO88CC,分租套房,無,1130520~1140919,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
新竹市,租賃房屋,新竹市新竹市長春街４０巷２２號,0.0,,,,1130513,土地0建物0車位0,全,5,透天厝,住家用,加強磚造,0740424,13.23,14,0,14,有,無,有,5100,385,,0.0,0,租金總額含水費；網路費；其他有線電視費；含增建或未登記建物；續租案件；,RPTNMLLLNHJGFAO98CC,分租套房,無,1130514~1140513,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般轉租
新竹市,租賃房屋,新竹市新竹市香村路１２１巷２９號,0.0,,,,1130516,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0640601,16.53,6,0,6,有,有,有,6000,363,,0.0,0,租金總額含水費；網路費；,RPVOMLMLNHJGFAO76CC,分租套房,無,1130517~1140516,無,冷氣、熱水器、冰箱,一般代管
新竹市,租賃房屋,新竹市新竹市香村路１２１巷２９號,0.0,,,,1130522,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0640601,13.22,6,0,6,有,有,有,6000,454,,0.0,0,租金總額含水費；網路費；,RPPNMLNLNHJGFAO78CC,分租套房,無,1130523~1130722,無,冷氣、熱水器、冰箱,
新竹市,租賃房屋,新竹市新竹市香村路１２１巷２９號,0.0,,,,1130522,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0640601,9.92,6,0,6,有,有,有,5000,504,,0.0,0,租金總額含水費；網路費；,RPQNMLNLNHJGFAO88CC,分租套房,無,1130523~1130722,無,冷氣、熱水器、冰箱,
新竹市,租賃房屋,新竹市新竹市經國路二段１１１號１１樓之５,0.0,,,,1130516,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0860715,34.1,1,0,1,有,有,有,8200,240,,0.0,0,,RPTNMLNLNHJGFAO56CC,獨立套房,有,1130601~1140531,有,熱水器、洗衣機、冰箱,社會住宅代管
新竹市,租賃房屋,新竹市新竹市至善街３５巷４０號地下室,0.0,,,,1130520,土地0建物1車位0,地下一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860707,28.729999999999997,1,0,1,有,有,有,5700,198,,0.0,0,,RPUNMLNLNHJGFAO66CC,獨立套房,無,1130520~1140519,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新竹市,租賃房屋,新竹市新竹市林森路７３號１０樓之１１,0.0,,,,1130517,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780107,29.82,1,1,1,有,有,有,7500,252,,0.0,0,續租案件；,RPVNMLNLNHJGFAO76CC,獨立套房,無,1130518~1140517,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新竹市,租賃房屋,新竹市新竹市牛埔北路３８巷４９號,98.0,住,,,1130521,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0790803,219.04,5,2,5,有,無,有,25000,114,,0.0,0,續租案件；,RPXUMLOLNHJGFAO77CC,整棟(戶)出租,無,1130521~1140520,無,冷氣、熱水器、電視機、瓦斯或天然氣,社會住宅代管
新竹市,租賃房屋,新竹市新竹市愛國路３０號１３樓,0.0,,,,1130520,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110225,136.71,3,1,1,有,有,有,23400,171,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPPVMLOLNHJGFAO07CC,整棟(戶)出租,有,1130524~1140523,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
新竹市,租賃房屋,新竹市新竹市玄奘路９１之１號,0.0,,,,1130520,土地0建物0車位0,全,4,透天厝,梯間、住宅,鋼筋混凝土造,0940820,13.22,22,0,22,有,無,有,4800,363,,0.0,0,租金總額含水費；網路費；,RPQNMLPLNHJGFAO09CC,分租套房,無,1130621~1140620,無,冷氣、熱水器、冰箱,一般代管
新竹市,租賃房屋,新竹市新竹市玄奘路９１之１號,0.0,,,,1130521,土地0建物0車位0,全,4,透天厝,梯間、住宅,鋼筋混凝土造,0940820,13.22,22,0,22,有,無,有,4800,363,,0.0,0,租金總額含水費；網路費；,RPRNMLPLNHJGFAO56CC,分租套房,無,1130701~1140630,無,冷氣、熱水器、冰箱,一般代管
